MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,PREC,SINT,PEAK,PDIR,VOLT,DWPF
11,10,2013, 10,41,HST, 76.0,79,11.0,20.0,68,2,13.90,,20,74,13.90,69.0
11,10,2013, 11,41,HST, 78.0,76,10.0,21.0,62,2,13.90,,21,61,13.90,69.8
11,10,2013, 12,41,HST, 78.0,73,12.0,22.0,48,2,13.90,,22,99,13.50,68.6
11,10,2013, 13,41,HST, 77.0,71,10.0,27.0,43,2,13.90,,27,58,13.50,66.9
11,10,2013, 14,41,HST, 77.0,70,12.0,21.0,49,2,13.90,,21,35,13.50,66.4
11,10,2013, 15,41,HST, 78.0,68,10.0,20.0,36,2,13.90,,20,63,13.50,66.6
11,10,2013, 16,41,HST, 75.0,69,12.0,22.0,21,2,13.90,,22,14,13.60,64.1
11,10,2013, 17,41,HST, 74.0,71,11.0,20.0,18,2,13.90,,20,22,13.40,64.0
11,10,2013, 18,41,HST, 72.0,72,8.0,17.0,28,2,13.90,,17,19,13.30,62.5
11,10,2013, 19,41,HST, 71.0,77,7.0,14.0,28,2,13.90,,14,11,13.20,63.4
11,10,2013, 20,41,HST, 71.0,79,9.0,14.0,45,2,13.91,,14,35,13.20,64.1
11,10,2013, 21,41,HST, 73.0,78,9.0,18.0,27,2,13.91,,18,24,13.10,65.7
11,10,2013, 22,41,HST, 73.0,74,9.0,15.0,22,2,13.91,,15,316,13.10,64.2
11,10,2013, 23,41,HST, 73.0,70,7.0,15.0,0,2,13.91,,15,33,13.00,62.6
11,11,2013, 0,41,HST, 73.0,69,8.0,13.0,340,2,13.91,,13,352,13.00,62.2
11,11,2013, 1,41,HST, 73.0,68,8.0,16.0,352,2,13.91,,16,339,13.00,61.8
11,11,2013, 2,41,HST, 72.0,69,7.0,14.0,349,2,13.91,,14,0,13.00,61.3
11,11,2013, 3,41,HST, 72.0,71,8.0,17.0,11,2,13.91,,17,358,13.00,62.1
11,11,2013, 4,41,HST, 71.0,70,7.0,15.0,340,2,13.91,,15,3,13.00,60.7
11,11,2013, 5,41,HST, 71.0,68,7.0,12.0,348,2,13.91,,12,352,13.00,59.9
11,11,2013, 6,41,HST, 72.0,67,6.0,14.0,359,2,13.91,,14,358,12.90,60.4
11,11,2013, 7,41,HST, 73.0,67,7.0,14.0,346,2,13.91,,14,8,13.10,61.4
11,11,2013, 8,41,HST, 75.0,66,11.0,18.0,8,2,13.91,,18,12,13.70,62.9
11,11,2013, 9,41,HST, 76.0,65,10.0,17.0,48,2,13.91,,17,39,13.90,63.4
11,11,2013, 10,41,HST, 77.0,62,10.0,19.0,57,2,13.91,,19,39,13.90,63.0
11,11,2013, 11,41,HST, 77.0,62,11.0,22.0,59,2,13.91,,22,35,13.50,63.0
11,11,2013, 12,41,HST, 76.0,62,10.0,18.0,33,2,13.91,,18,62,13.50,62.0
11,11,2013, 13,41,HST, 75.0,64,9.0,19.0,60,2,13.91,,19,12,13.50,62.0
11,11,2013, 14,41,HST, 77.0,63,10.0,17.0,42,2,13.91,,17,49,13.50,63.4
11,11,2013, 15,41,HST, 77.0,61,8.0,15.0,53,2,13.91,,15,41,13.50,62.5
11,11,2013, 16,41,HST, 76.0,60,10.0,16.0,43,2,13.91,,16,62,13.50,61.1
11,11,2013, 17,41,HST, 75.0,60,8.0,14.0,20,2,13.91,,14,37,13.30,60.2
11,11,2013, 18,41,HST, 73.0,61,5.0,10.0,346,2,13.91,,10,28,13.30,58.7
11,11,2013, 19,41,HST, 72.0,63,5.0,10.0,333,2,13.91,,10,334,13.20,58.7
11,11,2013, 20,41,HST, 71.0,65,4.0,8.0,337,2,13.91,,8,342,13.20,58.6
11,11,2013, 21,41,HST, 70.0,67,3.0,8.0,349,2,13.91,,8,327,13.10,58.5
11,11,2013, 22,41,HST, 67.0,70,2.0,6.0,325,2,13.91,,6,333,13.10,56.9
11,11,2013, 23,41,HST, 65.0,73,1.0,4.0,347,2,13.91,,4,341,13.00,56.1
11,12,2013, 0,41,HST, 69.0,76,5.0,10.0,340,2,13.91,,10,345,13.00,61.1
11,12,2013, 1,41,HST, 67.0,76,5.0,8.0,336,2,13.91,,8,16,13.00,59.2
11,12,2013, 2,41,HST, 68.0,78,4.0,8.0,332,2,13.91,,8,335,13.00,60.9
11,12,2013, 3,41,HST, 67.0,78,4.0,6.0,340,2,13.91,,6,11,13.00,59.9
11,12,2013, 4,41,HST, 67.0,77,3.0,7.0,23,2,13.91,,7,334,13.00,59.5
11,12,2013, 5,41,HST, 66.0,78,3.0,7.0,350,2,13.91,,7,56,12.90,58.9
11,12,2013, 6,41,HST, 66.0,79,2.0,5.0,345,2,13.91,,5,343,12.90,59.3
11,12,2013, 7,41,HST, 69.0,79,3.0,6.0,23,2,13.91,,6,30,13.10,62.2
11,12,2013, 8,41,HST, 73.0,76,6.0,10.0,18,2,13.91,,10,29,13.80,65.0
11,12,2013, 9,41,HST, 75.0,70,8.0,13.0,25,2,13.91,,13,30,13.90,64.5
11,12,2013, 10,41,HST, 77.0,64,7.0,16.0,5,2,13.91,,16,77,13.90,63.9
11,12,2013, 11,41,HST, 79.0,59,6.0,13.0,7,2,13.91,,13,343,13.50,63.4
11,12,2013, 12,41,HST, 79.0,56,9.0,18.0,22,2,13.91,,18,327,13.50,61.9
11,12,2013, 13,41,HST, 79.0,53,9.0,20.0,355,2,13.91,,20,337,13.40,60.4
11,12,2013, 14,41,HST, 79.0,52,10.0,20.0,9,2,13.91,,20,31,13.50,59.8
11,12,2013, 15,41,HST, 76.0,55,9.0,20.0,64,2,13.91,,20,355,13.50,58.6
11,12,2013, 16,41,HST, 76.0,58,8.0,17.0,24,2,13.91,,17,30,13.50,60.1
11,12,2013, 17,41,HST, 74.0,60,7.0,16.0,34,2,13.91,,16,18,13.30,59.2
11,12,2013, 18,41,HST, 72.0,64,8.0,14.0,18,2,13.91,,14,14,13.20,59.1
11,12,2013, 19,41,HST, 70.0,67,6.0,14.0,342,2,13.91,,14,38,13.20,58.5
11,12,2013, 20,41,HST, 69.0,70,6.0,11.0,344,2,13.91,,11,4,13.10,58.8
11,12,2013, 21,41,HST, 69.0,71,6.0,10.0,348,2,13.91,,10,351,13.10,59.2
11,12,2013, 22,41,HST, 69.0,71,6.0,12.0,335,2,13.91,,12,328,13.10,59.2
11,12,2013, 23,41,HST, 69.0,71,6.0,10.0,338,2,13.91,,10,335,13.00,59.2
11,13,2013, 0,41,HST, 69.0,72,5.0,8.0,338,2,13.91,,8,333,13.00,59.6
11,13,2013, 1,41,HST, 68.0,72,5.0,10.0,330,2,13.91,,10,347,13.00,58.6
11,13,2013, 2,41,HST, 68.0,73,6.0,9.0,328,2,13.91,,9,349,13.00,59.0
11,13,2013, 3,41,HST, 68.0,74,3.0,9.0,21,2,13.91,,9,333,13.00,59.4
11,13,2013, 4,41,HST, 65.0,75,2.0,5.0,9,2,13.91,,5,9,13.00,56.9
11,13,2013, 5,41,HST, 64.0,77,2.0,5.0,345,2,13.91,,5,341,12.90,56.6
11,13,2013, 6,41,HST, 65.0,79,2.0,4.0,346,2,13.91,,4,354,12.90,58.3
11,13,2013, 7,41,HST, 68.0,80,1.0,6.0,329,2,13.91,,6,33,13.10,61.6
11,13,2013, 8,41,HST, 73.0,79,5.0,12.0,351,2,13.91,,12,326,13.80,66.1
11,13,2013, 9,41,HST, 76.0,74,3.0,9.0,73,2,13.91,,9,355,13.90,67.1
11,13,2013, 10,41,HST, 80.0,68,2.0,4.0,37,2,13.91,,4,102,13.80,68.5
11,13,2013, 11,41,HST, 81.0,58,6.0,13.0,197,2,13.91,,13,247,13.50,64.8
11,13,2013, 12,41,HST, 81.0,54,5.0,12.0,203,2,13.91,,12,176,13.40,62.8
11,13,2013, 13,41,HST, 81.0,51,6.0,12.0,198,2,13.91,,12,182,13.40,61.1
11,13,2013, 14,41,HST, 79.0,50,9.0,14.0,135,2,13.91,,14,186,13.40,58.7
11,13,2013, 15,41,HST, 79.0,54,3.0,12.0,108,2,13.91,,12,144,13.50,60.9
11,13,2013, 16,41,HST, 77.0,56,3.0,12.0,213,2,13.91,,12,161,13.50,60.1
11,13,2013, 17,41,HST, 77.0,58,3.0,7.0,258,2,13.91,,7,271,13.30,61.1
11,13,2013, 18,41,HST, 74.0,58,1.0,6.0,196,2,13.91,,6,266,13.20,58.3
11,13,2013, 19,41,HST, 74.0,62,3.0,6.0,57,2,13.91,,6,91,13.10,60.1
11,13,2013, 20,41,HST, 71.0,66,2.0,6.0,300,2,13.91,,6,334,13.10,59.1
11,13,2013, 21,41,HST, 71.0,68,3.0,5.0,10,2,13.91,,5,332,13.10,59.9
11,13,2013, 22,41,HST, 72.0,70,1.0,5.0,50,2,13.91,,5,339,13.00,61.7
11,13,2013, 23,41,HST, 72.0,71,3.0,5.0,62,2,13.91,,5,55,13.00,62.1
11,14,2013, 0,41,HST, 71.0,73,3.0,5.0,38,2,13.91,,5,34,13.00,61.9
11,14,2013, 1,41,HST, 71.0,74,3.0,6.0,24,2,13.91,,6,64,13.00,62.3
11,14,2013, 2,41,HST, 71.0,74,2.0,6.0,329,2,13.91,,6,15,13.00,62.3
11,14,2013, 3,41,HST, 72.0,76,3.0,7.0,38,2,13.91,,7,48,13.00,64.0
11,14,2013, 4,41,HST, 71.0,77,3.0,7.0,344,2,13.91,,7,23,13.00,63.4
11,14,2013, 5,41,HST, 72.0,78,4.0,7.0,46,2,13.91,,7,55,12.90,64.8
11,14,2013, 6,41,HST, 72.0,79,5.0,8.0,21,2,13.91,,8,36,12.90,65.1
11,14,2013, 7,41,HST, 73.0,80,4.0,7.0,26,2,13.91,,7,2,13.00,66.5
11,14,2013, 8,41,HST, 74.0,80,4.0,7.0,48,2,13.91,,7,63,13.40,67.4
11,14,2013, 9,41,HST, 77.0,78,3.0,7.0,37,2,13.91,,7,54,13.80,69.6
11,14,2013, 10,41,HST, 78.0,75,2.0,5.0,12,2,13.91,,5,40,13.90,69.4
11,14,2013, 11,41,HST, 80.0,69,5.0,9.0,355,2,13.91,,9,346,13.80,68.9
11,14,2013, 12,41,HST, 81.0,66,3.0,10.0,356,2,13.91,,10,21,13.80,68.5
11,14,2013, 13,41,HST, 79.0,64,4.0,6.0,20,2,13.91,,6,22,13.50,65.8
11,14,2013, 14,41,HST, 80.0,66,2.0,8.0,62,2,13.91,,8,325,13.50,67.6
11,14,2013, 15,41,HST, 79.0,69,2.0,7.0,100,2,13.91,,7,35,13.50,67.9
11,14,2013, 16,41,HST, 79.0,70,4.0,5.0,29,2,13.91,,5,38,13.50,68.4
11,14,2013, 17,41,HST, 78.0,71,3.0,10.0,351,2,13.91,,10,43,13.30,67.8
11,14,2013, 18,41,HST, 76.0,74,3.0,6.0,346,2,13.91,,6,27,13.20,67.1
11,14,2013, 19,41,HST, 74.0,78,4.0,7.0,347,2,13.92,,7,8,13.20,66.7
11,14,2013, 20,41,HST, 74.0,80,3.0,8.0,348,2,13.92,,8,54,13.10,67.4
11,14,2013, 21,41,HST, 75.0,81,3.0,7.0,335,2,13.92,,7,343,13.10,68.8
11,14,2013, 22,41,HST, 74.0,82,3.0,7.0,8,2,13.92,,7,50,13.10,68.1
11,14,2013, 23,41,HST, 74.0,83,2.0,6.0,314,2,13.92,,6,22,13.00,68.5
11,15,2013, 0,41,HST, 73.0,84,2.0,3.0,343,2,13.95,,3,28,13.00,67.9
11,15,2013, 1,41,HST, 73.0,86,1.0,6.0,310,2,13.95,,6,20,13.00,68.6
11,15,2013, 2,41,HST, 73.0,88,1.0,5.0,298,2,14.04,,5,333,13.00,69.2
11,15,2013, 3,41,HST, 73.0,89,2.0,4.0,65,2,14.09,,4,61,13.00,69.6
11,15,2013, 4,41,HST, 73.0,90,3.0,6.0,4,2,14.10,,6,22,13.00,69.9
11,15,2013, 5,41,HST, 72.0,92,2.0,5.0,6,2,14.10,,5,26,12.90,69.5
11,15,2013, 6,41,HST, 73.0,93,4.0,6.0,49,2,14.10,,6,73,13.00,70.9
11,15,2013, 7,41,HST, 74.0,93,3.0,7.0,9,2,14.10,,7,19,13.00,71.8
11,15,2013, 8,41,HST, 76.0,92,4.0,8.0,16,2,14.10,,8,346,13.30,73.5
11,15,2013, 9,41,HST, 78.0,91,3.0,7.0,12,2,14.10,,7,29,13.70,75.2
11,15,2013, 10,41,HST, 80.0,88,3.0,6.0,58,2,14.10,,6,26,13.90,76.1
11,15,2013, 11,41,HST, 82.0,85,3.0,5.0,44,2,14.10,,5,84,13.80,77.0
11,15,2013, 12,41,HST, 82.0,82,7.0,10.0,76,2,14.10,,10,88,13.70,75.9
11,15,2013, 13,41,HST, 82.0,78,8.0,11.0,87,2,14.10,,11,98,13.40,74.4
11,15,2013, 14,41,HST, 82.0,75,9.0,14.0,84,2,14.10,,14,93,13.40,73.3
11,15,2013, 15,41,HST, 82.0,72,5.0,10.0,78,2,14.10,,10,62,13.40,72.1
11,15,2013, 16,41,HST, 81.0,72,5.0,9.0,82,2,14.10,,9,103,13.40,71.1
11,15,2013, 17,41,HST, 80.0,74,5.0,8.0,134,2,14.10,,8,138,13.30,70.9
11,15,2013, 18,41,HST, 78.0,77,0.0,5.0,281,2,14.10,,5,115,13.20,70.2
11,15,2013, 19,41,HST, 77.0,80,2.0,5.0,334,2,14.10,,5,307,13.10,70.3
11,15,2013, 20,41,HST, 77.0,81,2.0,6.0,31,2,14.10,,6,35,13.10,70.7
11,15,2013, 21,41,HST, 75.0,82,1.0,5.0,304,2,14.10,,5,65,13.10,69.1
11,15,2013, 22,41,HST, 74.0,84,2.0,5.0,302,2,14.10,,5,306,13.00,68.8
11,15,2013, 23,41,HST, 73.0,85,2.0,6.0,315,2,14.10,,6,25,13.00,68.2
11,16,2013, 0,41,HST, 72.0,86,2.0,5.0,311,2,14.10,,5,325,13.00,67.6
11,16,2013, 1,41,HST, 72.0,87,2.0,5.0,290,2,14.10,,5,34,13.00,67.9
11,16,2013, 2,41,HST, 71.0,88,1.0,5.0,273,2,14.10,,5,319,13.00,67.3
11,16,2013, 3,41,HST, 72.0,89,2.0,5.0,334,2,14.10,,5,4,13.00,68.6
11,16,2013, 4,41,HST, 73.0,89,3.0,5.0,32,2,14.10,,5,44,12.90,69.6
11,16,2013, 5,41,HST, 74.0,88,3.0,7.0,352,2,14.10,,7,2,12.90,70.2
11,16,2013, 6,41,HST, 71.0,87,3.0,6.0,267,2,14.10,,6,288,12.90,66.9
11,16,2013, 7,41,HST, 73.0,88,1.0,4.0,338,2,14.10,,4,134,13.10,69.2
11,16,2013, 8,41,HST, 78.0,87,4.0,7.0,46,2,14.10,,7,68,13.70,73.8
11,16,2013, 9,41,HST, 81.0,82,5.0,8.0,62,2,14.10,,8,88,13.80,75.0
11,16,2013, 10,41,HST, 82.0,77,9.0,13.0,103,2,14.10,,13,104,13.80,74.1
11,16,2013, 11,41,HST, 81.0,72,9.0,14.0,81,2,14.10,,14,77,13.70,71.1
11,16,2013, 12,41,HST, 80.0,70,8.0,14.0,72,2,14.10,,14,69,13.40,69.3
11,16,2013, 13,41,HST, 80.0,70,10.0,14.0,83,2,14.10,,14,91,13.40,69.3
11,16,2013, 14,41,HST, 82.0,69,8.0,14.0,68,2,14.10,,14,81,13.40,70.8
11,16,2013, 15,41,HST, 81.0,67,8.0,14.0,73,2,14.10,,14,77,13.40,69.0
11,16,2013, 16,41,HST, 80.0,68,8.0,13.0,84,2,14.10,,13,76,13.50,68.5
11,16,2013, 17,41,HST, 79.0,70,7.0,15.0,74,2,14.10,,15,83,13.40,68.4
11,16,2013, 18,41,HST, 78.0,73,7.0,12.0,82,2,14.10,,12,68,13.20,68.6
11,16,2013, 19,41,HST, 78.0,74,5.0,12.0,72,2,14.10,,12,73,13.20,69.0
11,16,2013, 20,41,HST, 77.0,75,4.0,9.0,75,2,14.10,,9,80,13.10,68.5
11,16,2013, 21,41,HST, 77.0,76,8.0,12.0,88,2,14.10,,12,94,13.10,68.8
11,16,2013, 22,41,HST, 77.0,75,7.0,13.0,89,2,14.10,,13,105,13.10,68.5
11,16,2013, 23,41,HST, 76.0,74,3.0,9.0,358,2,14.10,,9,44,13.00,67.1
11,17,2013, 0,41,HST, 73.0,76,2.0,4.0,284,2,14.10,,4,17,13.00,65.0
11,17,2013, 1,41,HST, 73.0,78,2.0,4.0,302,2,14.10,,4,290,13.00,65.7
11,17,2013, 2,41,HST, 72.0,80,3.0,5.0,327,2,14.10,,5,312,13.00,65.5
11,17,2013, 3,41,HST, 70.0,82,0.0,3.0,350,2,14.10,,3,287,13.00,64.2
11,17,2013, 4,41,HST, 69.0,84,0.0,4.0,254,2,14.10,,4,320,12.90,64.0
11,17,2013, 5,41,HST, 68.0,85,0.0,3.0,356,2,14.10,,3,358,12.90,63.3
11,17,2013, 6,41,HST, 68.0,87,2.0,4.0,61,2,14.10,,4,50,12.90,64.0
11,17,2013, 7,41,HST, 72.0,88,2.0,5.0,328,2,14.10,,5,19,13.10,68.2
11,17,2013, 8,41,HST, 76.0,88,2.0,3.0,54,2,14.10,,3,34,13.60,72.2
11,17,2013, 9,41,HST, 81.0,85,2.0,4.0,68,2,14.10,,4,29,13.80,76.0
11,17,2013, 10,41,HST, 82.0,79,4.0,5.0,36,2,14.10,,5,19,13.70,74.8
11,17,2013, 11,41,HST, 84.0,72,6.0,11.0,177,2,14.10,,11,170,13.50,74.0
11,17,2013, 12,41,HST, 83.0,65,6.0,12.0,186,2,14.10,,12,236,13.30,70.0
11,17,2013, 13,41,HST, 84.0,62,6.0,14.0,223,2,14.10,,14,184,13.40,69.6
11,17,2013, 14,41,HST, 84.0,61,6.0,13.0,261,2,14.10,,13,212,13.40,69.1
11,17,2013, 15,41,HST, 82.0,60,5.0,12.0,234,2,14.10,,12,237,13.40,66.7
11,17,2013, 16,41,HST, 82.0,59,4.0,11.0,294,2,14.10,,11,208,13.40,66.2
11,17,2013, 17,41,HST, 80.0,62,6.0,11.0,23,2,14.10,,11,7,13.20,65.8
11,17,2013, 18,41,HST, 79.0,68,7.0,11.0,38,2,14.10,,11,21,13.20,67.5
11,17,2013, 19,41,HST, 78.0,72,6.0,12.0,48,2,14.10,,12,31,13.10,68.2
11,17,2013, 20,41,HST, 77.0,74,4.0,8.0,43,2,14.10,,8,83,13.10,68.1
11,17,2013, 21,41,HST, 76.0,76,1.0,7.0,335,2,14.10,,7,69,13.10,67.9
11,17,2013, 22,41,HST, 73.0,77,3.0,5.0,308,2,14.10,,5,20,13.00,65.4
11,17,2013, 23,41,HST, 72.0,79,1.0,5.0,284,2,14.10,,5,314,13.00,65.1
11,18,2013, 0,41,HST, 70.0,81,1.0,2.0,304,2,14.10,,2,302,13.00,63.9
11,18,2013, 1,41,HST, 71.0,82,1.0,4.0,101,2,14.10,,4,327,13.00,65.2
11,18,2013, 2,41,HST, 70.0,84,0.0,0.0,,2,14.10,,0,0,13.00,64.9
11,18,2013, 3,41,HST, 69.0,85,1.0,2.0,31,2,14.10,,2,37,12.90,64.3
11,18,2013, 4,41,HST, 70.0,86,2.0,7.0,6,2,14.10,,7,3,12.90,65.6
11,18,2013, 5,41,HST, 69.0,87,2.0,6.0,32,2,14.10,,6,351,12.90,65.0
11,18,2013, 6,41,HST, 70.0,87,5.0,7.0,52,2,14.10,,7,54,12.90,65.9
11,18,2013, 7,41,HST, 71.0,88,4.0,7.0,58,2,14.10,,7,65,13.10,67.3
11,18,2013, 8,41,HST, 75.0,87,4.0,7.0,28,2,14.10,,7,51,13.60,70.9
11,18,2013, 9,41,HST, 80.0,84,5.0,10.0,117,2,14.10,,10,125,13.80,74.7
11,18,2013, 10,41,HST, 81.0,81,9.0,13.0,146,2,14.10,,13,160,13.80,74.6
11,18,2013, 11,41,HST, 81.0,77,10.0,17.0,153,2,14.10,,17,129,13.50,73.1
11,18,2013, 12,41,HST, 82.0,73,9.0,15.0,150,2,14.10,,15,129,13.40,72.5
11,18,2013, 13,41,HST, 82.0,68,7.0,14.0,153,2,14.10,,14,123,13.40,70.4
11,18,2013, 14,41,HST, 83.0,66,8.0,12.0,143,2,14.10,,12,134,13.30,70.4
11,18,2013, 15,41,HST, 82.0,65,7.0,12.0,146,2,14.10,,12,147,13.40,69.0
11,18,2013, 16,41,HST, 81.0,64,7.0,11.0,155,2,14.10,,11,144,13.40,67.6
11,18,2013, 17,41,HST, 79.0,69,4.0,11.0,164,2,14.10,,11,146,13.30,67.9
11,18,2013, 18,41,HST, 78.0,73,1.0,7.0,226,2,14.10,,7,188,13.20,68.6
11,18,2013, 19,41,HST, 76.0,75,1.0,4.0,228,2,14.10,,4,220,13.10,67.5
11,18,2013, 20,41,HST, 74.0,77,1.0,4.0,134,2,14.10,,4,154,13.10,66.3
11,18,2013, 21,41,HST, 73.0,80,4.0,6.0,59,2,14.10,,6,81,13.00,66.5
11,18,2013, 22,41,HST, 72.0,82,3.0,5.0,41,2,14.10,,5,72,13.10,66.2
11,18,2013, 23,41,HST, 72.0,83,4.0,6.0,39,2,14.10,,6,37,13.00,66.5
11,19,2013, 0,41,HST, 71.0,85,4.0,6.0,17,2,14.10,,6,15,13.00,66.3
11,19,2013, 1,41,HST, 71.0,86,4.0,7.0,39,2,14.10,,7,40,13.00,66.6
11,19,2013, 2,41,HST, 69.0,86,5.0,7.0,50,2,14.10,,7,53,13.00,64.6
11,19,2013, 3,41,HST, 69.0,86,4.0,7.0,43,2,14.10,,7,63,13.00,64.6
11,19,2013, 4,41,HST, 69.0,86,5.0,7.0,48,2,14.10,,7,43,12.90,64.6
11,19,2013, 5,41,HST, 69.0,86,2.0,6.0,22,2,14.10,,6,36,12.90,64.6
11,19,2013, 6,41,HST, 68.0,85,3.0,6.0,335,2,14.10,,6,45,12.90,63.3
11,19,2013, 7,41,HST, 71.0,85,4.0,6.0,35,2,14.10,,6,35,13.10,66.3
11,19,2013, 8,41,HST, 74.0,82,4.0,7.0,35,2,14.10,,7,14,13.70,68.1
11,19,2013, 9,41,HST, 80.0,79,2.0,5.0,74,2,14.10,,5,61,13.80,72.9
11,19,2013, 10,41,HST, 81.0,75,4.0,6.0,61,2,14.10,,6,76,13.70,72.3
11,19,2013, 11,41,HST, 83.0,69,6.0,11.0,162,2,14.10,,11,117,13.40,71.8
11,19,2013, 12,41,HST, 83.0,62,8.0,14.0,169,2,14.10,,14,170,13.40,68.6
11,19,2013, 13,41,HST, 82.0,63,8.0,15.0,149,2,14.10,,15,153,13.40,68.1
11,19,2013, 14,41,HST, 81.0,64,8.0,16.0,149,2,14.10,,16,141,13.40,67.6
11,19,2013, 15,41,HST, 80.0,67,8.0,14.0,145,2,14.10,,14,146,13.50,68.0
11,19,2013, 16,41,HST, 79.0,71,5.0,12.0,170,2,14.10,,12,150,13.50,68.8
11,19,2013, 17,41,HST, 78.0,74,4.0,9.0,138,2,14.10,,9,134,13.30,69.0
11,19,2013, 18,41,HST, 76.0,76,0.0,5.0,141,2,14.10,,5,150,13.20,67.9
11,19,2013, 19,41,HST, 73.0,78,1.0,3.0,274,2,14.10,,3,300,13.10,65.7
11,19,2013, 20,41,HST, 74.0,81,2.0,6.0,11,2,14.10,,6,296,13.10,67.8
11,19,2013, 21,41,HST, 73.0,82,3.0,6.0,27,2,14.10,,6,17,13.10,67.2
11,19,2013, 22,41,HST, 73.0,83,4.0,7.0,37,2,14.10,,7,45,13.10,67.5
11,19,2013, 23,41,HST, 72.0,84,3.0,7.0,24,2,14.10,,7,24,13.00,66.9
11,20,2013, 0,41,HST, 72.0,84,2.0,7.0,358,2,14.10,,7,22,13.00,66.9
11,20,2013, 1,41,HST, 71.0,84,4.0,6.0,20,2,14.10,,6,11,13.00,65.9
11,20,2013, 2,41,HST, 72.0,85,3.0,6.0,56,2,14.10,,6,26,13.00,67.2
11,20,2013, 3,41,HST, 71.0,85,4.0,6.0,38,2,14.10,,6,40,13.00,66.3
11,20,2013, 4,41,HST, 71.0,84,3.0,7.0,34,2,14.10,,7,47,12.90,65.9
11,20,2013, 5,41,HST, 71.0,85,4.0,6.0,50,2,14.10,,6,20,13.00,66.3
11,20,2013, 6,41,HST, 71.0,85,2.0,7.0,23,2,14.10,,7,37,12.90,66.3
11,20,2013, 7,41,HST, 71.0,86,4.0,7.0,36,2,14.10,,7,46,13.00,66.6
11,20,2013, 8,41,HST, 73.0,85,4.0,6.0,55,2,14.10,,6,15,13.30,68.2
11,20,2013, 9,41,HST, 78.0,84,2.0,5.0,80,2,14.10,,5,67,13.80,72.8
11,20,2013, 10,41,HST, 80.0,80,3.0,4.0,46,2,14.10,,4,17,13.90,73.3
11,20,2013, 11,41,HST, 82.0,76,4.0,6.0,56,2,14.10,,6,46,13.80,73.7
11,20,2013, 12,41,HST, 83.0,72,5.0,8.0,74,2,14.10,,8,108,13.50,73.0
11,20,2013, 13,41,HST, 82.0,69,5.0,10.0,187,2,14.10,,10,299,13.40,70.8
11,20,2013, 14,41,HST, 81.0,68,5.0,10.0,199,2,14.10,,10,215,13.40,69.4
11,20,2013, 15,41,HST, 81.0,68,2.0,8.0,199,2,14.10,,8,188,13.50,69.4
11,20,2013, 16,41,HST, 80.0,67,3.0,9.0,157,2,14.10,,9,157,13.50,68.0
11,20,2013, 17,41,HST, 79.0,66,1.0,7.0,193,2,14.10,,7,165,13.30,66.6
11,20,2013, 18,41,HST, 77.0,67,1.0,2.0,254,2,14.10,,2,178,13.20,65.2
11,20,2013, 19,41,HST, 77.0,72,2.0,3.0,296,2,14.10,,3,324,13.20,67.3
11,20,2013, 20,41,HST, 76.0,74,2.0,4.0,219,2,14.10,,4,221,13.10,67.1
11,20,2013, 21,41,HST, 75.0,77,1.0,5.0,109,2,14.10,,5,331,13.10,67.3
11,20,2013, 22,41,HST, 75.0,79,2.0,4.0,38,2,14.10,,4,55,13.10,68.0
11,20,2013, 23,41,HST, 74.0,81,3.0,5.0,335,2,14.10,,5,29,13.00,67.8
11,21,2013, 0,41,HST, 73.0,82,1.0,5.0,309,2,14.10,,5,353,13.00,67.2
11,21,2013, 1,41,HST, 73.0,84,3.0,6.0,333,2,14.10,,6,345,13.00,67.9
11,21,2013, 2,41,HST, 72.0,85,4.0,7.0,345,2,14.10,,7,319,13.00,67.2
11,21,2013, 3,41,HST, 73.0,86,5.0,9.0,320,2,14.10,,9,22,13.00,68.6
11,21,2013, 4,41,HST, 74.0,85,5.0,7.0,32,2,14.10,,7,333,12.90,69.2
11,21,2013, 5,41,HST, 74.0,85,3.0,8.0,15,2,14.10,,8,347,12.90,69.2
11,21,2013, 6,41,HST, 74.0,86,2.0,6.0,7,2,14.10,,6,50,12.90,69.5
11,21,2013, 7,41,HST, 74.0,86,1.0,5.0,23,2,14.10,,5,57,13.00,69.5
11,21,2013, 8,41,HST, 75.0,87,3.0,5.0,42,2,14.10,,5,45,13.20,70.9
11,21,2013, 9,41,HST, 77.0,86,1.0,5.0,98,2,14.10,,5,83,13.50,72.5
11,21,2013, 10,41,HST, 77.0,85,6.0,7.0,88,2,14.10,,7,88,13.60,72.1
11,21,2013, 11,41,HST, 79.0,84,3.0,6.0,26,2,14.10,,6,97,13.90,73.7
11,21,2013, 12,41,HST, 82.0,79,2.0,6.0,124,2,14.10,,6,58,13.70,74.8
11,21,2013, 13,41,HST, 85.0,71,5.0,11.0,181,2,14.10,,11,147,13.40,74.5
11,21,2013, 14,41,HST, 85.0,66,5.0,11.0,186,2,14.10,,11,198,13.30,72.3
11,21,2013, 15,41,HST, 83.0,64,7.0,11.0,172,2,14.10,,11,168,13.40,69.5
11,21,2013, 16,41,HST, 81.0,63,5.0,11.0,180,2,14.10,,11,162,13.40,67.2
11,21,2013, 17,41,HST, 79.0,62,3.0,10.0,184,2,14.10,,10,203,13.30,64.8
