MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
2,20,2011, 2,51,HST, 65.0,28,0.0,0.0,,1,0.0,68.11,,64.0,24,0,0,12.80,31.1
2,20,2011, 3,51,HST, 64.0,28,0.0,0.0,,1,0.0,68.11,,63.0,24,0,0,12.80,30.2
2,20,2011, 4,51,HST, 65.0,29,0.0,0.0,,1,0.0,68.11,,63.0,24,0,0,12.80,32.0
2,20,2011, 5,51,HST, 66.0,29,0.0,3.0,222,1,0.0,68.11,,65.0,24,3,13,12.80,32.8
2,20,2011, 6,51,HST, 66.0,26,0.0,4.0,231,1,0.0,68.11,,65.0,24,4,349,12.80,30.1
2,20,2011, 7,51,HST, 67.0,27,0.0,4.0,261,1,22.0,68.11,,66.0,24,4,98,12.80,31.9
2,20,2011, 8,51,HST, 70.0,20,1.0,5.0,6,1,86.0,68.11,,69.0,24,5,144,12.80,27.1
2,20,2011, 9,51,HST, 72.0,2,2.0,6.0,27,1,127.0,68.11,,70.0,24,6,93,12.90,-20.9
2,20,2011, 10,51,HST, 74.0,0,2.0,7.0,70,1,228.0,68.11,,72.0,24,7,76,13.00,
2,20,2011, 11,51,HST, 73.0,0,1.0,7.0,72,1,276.0,68.11,,73.0,22,7,93,13.20,
2,20,2011, 12,51,HST, 73.0,0,2.0,7.0,63,1,343.0,68.11,,73.0,21,7,94,13.30,
2,20,2011, 13,51,HST, 73.0,0,1.0,5.0,67,1,255.0,68.11,,74.0,20,5,129,13.30,
2,20,2011, 14,51,HST, 74.0,0,0.0,2.0,58,1,248.0,68.11,,74.0,20,2,32,13.20,
2,20,2011, 15,51,HST, 72.0,0,1.0,4.0,51,1,142.0,68.11,,74.0,22,4,45,13.20,
2,20,2011, 16,51,HST, 71.0,0,1.0,7.0,67,2,180.0,68.11,,73.0,19,7,100,13.20,
2,20,2011, 17,51,HST, 69.0,0,0.0,4.0,108,2,57.0,68.11,,69.0,21,4,90,13.10,
2,20,2011, 18,51,HST, 68.0,3,0.0,4.0,116,2,8.0,68.11,,67.0,22,4,102,13.00,-15.7
2,20,2011, 19,51,HST, 67.0,6,1.0,4.0,246,1,0.0,68.11,,66.0,22,4,117,13.00,-2.4
2,20,2011, 20,51,HST, 67.0,9,0.0,0.0,,1,0.0,68.14,,67.0,22,0,0,13.00,6.3
2,20,2011, 21,51,HST, 66.0,19,0.0,0.0,,1,0.0,68.17,,66.0,24,0,0,13.00,22.6
2,20,2011, 22,51,HST, 67.0,23,0.0,0.0,,1,0.0,68.17,,66.0,24,0,0,12.90,28.0
2,20,2011, 23,51,HST, 67.0,25,0.0,2.0,26,1,0.0,68.17,,66.0,24,2,311,12.90,30.0
2,21,2011, 0,51,HST, 65.0,26,0.0,0.0,,1,0.0,68.17,,64.0,24,0,0,12.90,29.3
2,21,2011, 1,51,HST, 64.0,26,0.0,3.0,209,1,0.0,68.17,,63.0,24,3,166,12.90,28.4
2,21,2011, 2,51,HST, 64.0,26,0.0,0.0,,1,0.0,68.17,,63.0,24,0,0,12.90,28.4
2,21,2011, 3,51,HST, 65.0,27,1.0,4.0,177,1,0.0,68.17,,63.0,24,4,216,12.80,30.2
2,21,2011, 4,51,HST, 63.0,26,0.0,3.0,175,1,0.0,68.17,,62.0,25,3,186,12.80,27.6
2,21,2011, 5,51,HST, 63.0,27,0.0,2.0,191,1,0.0,68.17,,62.0,24,2,99,12.80,28.5
2,21,2011, 6,51,HST, 63.0,27,0.0,2.0,199,1,0.0,68.17,,62.0,24,2,243,12.80,28.5
2,21,2011, 7,51,HST, 64.0,24,0.0,0.0,,1,17.0,68.17,,63.0,24,0,0,12.80,26.5
2,21,2011, 8,51,HST, 68.0,26,0.0,0.0,,1,98.0,68.17,,68.0,24,0,0,12.80,31.8
2,21,2011, 9,51,HST, 71.0,1,0.0,1.0,358,1,172.0,68.17,,71.0,24,1,353,12.90,-34.2
2,21,2011, 10,51,HST, 73.0,2,0.0,2.0,51,1,276.0,68.17,,73.0,22,2,2,13.10,-20.2
2,21,2011, 11,51,HST, 76.0,0,1.0,4.0,105,1,333.0,68.17,,78.0,19,4,89,13.30,
2,21,2011, 12,51,HST, 74.0,0,0.0,2.0,42,1,237.0,68.17,,75.0,19,2,3,13.30,
2,21,2011, 13,51,HST, 74.0,0,0.0,5.0,309,1,249.0,68.17,,77.0,18,5,307,13.30,
2,21,2011, 14,51,HST, 74.0,0,0.0,1.0,196,1,210.0,68.17,,77.0,16,1,301,13.30,
2,21,2011, 15,51,HST, 71.0,0,0.0,4.0,182,1,144.0,68.17,,73.0,14,4,267,13.10,
2,21,2011, 16,51,HST, 68.0,0,0.0,0.0,,1,49.0,68.17,,69.0,16,0,0,13.00,
2,21,2011, 17,51,HST, 67.0,0,1.0,5.0,23,2,15.0,68.17,,68.0,18,5,49,13.00,
2,21,2011, 18,51,HST, 64.0,4,3.0,19.0,251,2,2.0,68.17,,65.0,19,19,249,13.00,-12.7
2,21,2011, 19,51,HST, 62.0,14,2.0,6.0,196,1,0.0,68.20,,63.0,20,6,243,12.90,12.3
2,21,2011, 20,51,HST, 61.0,15,1.0,4.0,214,1,0.0,68.23,,61.0,22,4,215,12.90,13.0
2,21,2011, 21,51,HST, 62.0,16,1.0,4.0,233,1,0.0,68.23,,61.0,23,4,245,12.90,15.3
2,21,2011, 22,51,HST, 62.0,0,0.0,6.0,221,1,0.0,68.25,,61.0,23,6,251,12.90,
2,21,2011, 23,51,HST, 62.0,0,0.0,3.0,289,1,0.0,68.25,,61.0,23,3,72,12.80,
2,22,2011, 0,51,HST, 63.0,0,0.0,4.0,181,1,0.0,68.25,,61.0,24,4,227,12.80,
2,22,2011, 1,51,HST, 65.0,0,0.0,3.0,188,1,0.0,68.25,,62.0,24,3,248,12.80,
2,22,2011, 2,51,HST, 65.0,1,0.0,0.0,,1,0.0,68.25,,62.0,24,0,0,12.80,-37.8
2,22,2011, 3,51,HST, 65.0,1,0.0,0.0,,1,0.0,68.25,,62.0,24,0,0,12.80,-37.8
2,22,2011, 4,51,HST, 64.0,10,0.0,0.0,,1,0.0,68.25,,62.0,24,0,0,12.80,6.4
2,22,2011, 5,51,HST, 64.0,14,0.0,0.0,,1,0.0,68.25,,62.0,24,0,0,12.80,13.9
2,22,2011, 6,51,HST, 64.0,19,0.0,0.0,,1,0.0,68.25,,62.0,24,0,0,12.80,20.9
2,22,2011, 7,51,HST, 65.0,21,0.0,0.0,,1,8.0,68.25,,63.0,24,0,0,12.80,24.1
2,22,2011, 8,51,HST, 68.0,13,1.0,4.0,203,1,57.0,68.25,,67.0,24,4,48,12.80,15.3
2,22,2011, 9,51,HST, 72.0,0,0.0,6.0,47,1,127.0,68.25,,70.0,24,6,113,12.80,
2,22,2011, 10,51,HST, 74.0,0,2.0,8.0,54,1,269.0,68.25,,72.0,22,8,339,12.90,
2,22,2011, 11,51,HST, 78.0,0,1.0,5.0,60,1,383.0,68.25,,79.0,20,5,357,13.30,
2,22,2011, 12,51,HST, 77.0,0,1.0,7.0,259,1,575.0,68.25,,82.0,16,7,94,13.30,
2,22,2011, 13,51,HST, 73.0,0,3.0,7.0,238,1,472.0,68.25,,79.0,13,7,207,13.20,
2,22,2011, 14,51,HST, 66.0,2,3.0,7.0,247,1,53.0,68.32,,67.0,20,7,275,13.10,-24.7
2,22,2011, 15,51,HST, 68.0,14,0.0,5.0,147,1,143.0,68.32,,69.0,23,5,228,13.10,17.0
2,22,2011, 16,51,HST, 69.0,5,1.0,7.0,91,1,82.0,68.32,,69.0,23,7,108,13.10,-4.7
2,22,2011, 17,51,HST, 67.0,16,0.0,0.0,,1,57.0,68.34,,67.0,23,0,0,13.00,19.3
2,22,2011, 18,51,HST, 65.0,20,0.0,0.0,,1,7.0,68.34,,65.0,24,0,0,13.00,23.0
2,22,2011, 19,51,HST, 64.0,22,0.0,0.0,,1,0.0,68.34,,63.0,24,0,0,13.00,24.4
2,22,2011, 20,51,HST, 64.0,23,0.0,0.0,,1,0.0,68.34,,62.0,24,0,0,13.00,25.5
2,22,2011, 21,51,HST, 63.0,24,0.0,0.0,,1,0.0,68.34,,62.0,24,0,0,13.00,25.6
2,22,2011, 22,51,HST, 64.0,24,0.0,2.0,23,1,0.0,68.34,,62.0,25,2,16,12.90,26.5
2,22,2011, 23,51,HST, 63.0,24,0.0,0.0,,1,0.0,68.34,,62.0,25,0,0,12.90,25.6
2,23,2011, 0,51,HST, 63.0,24,0.0,5.0,318,1,0.0,68.34,,61.0,24,5,85,12.90,25.6
2,23,2011, 1,51,HST, 63.0,22,0.0,2.0,214,1,0.0,68.34,,61.0,25,2,248,12.90,23.6
2,23,2011, 2,51,HST, 64.0,23,1.0,5.0,34,1,0.0,68.34,,62.0,25,5,56,12.90,25.5
2,23,2011, 3,51,HST, 64.0,21,1.0,5.0,332,1,0.0,68.34,,62.0,25,5,98,12.80,23.3
2,23,2011, 4,51,HST, 63.0,21,0.0,0.0,,1,0.0,68.34,,62.0,25,0,0,12.80,22.5
2,23,2011, 5,51,HST, 63.0,21,0.0,0.0,,1,0.0,68.34,,61.0,25,0,0,12.80,22.5
2,23,2011, 6,51,HST, 63.0,21,0.0,0.0,,1,0.0,68.34,,62.0,25,0,0,12.80,22.5
2,23,2011, 7,51,HST, 64.0,21,0.0,0.0,,1,16.0,68.34,,63.0,24,0,0,12.80,23.3
2,23,2011, 8,51,HST, 69.0,16,1.0,4.0,11,1,97.0,68.34,,68.0,24,4,60,12.80,20.9
2,23,2011, 9,51,HST, 71.0,0,1.0,6.0,41,1,188.0,68.34,,71.0,24,6,76,13.00,
2,23,2011, 10,51,HST, 73.0,0,2.0,6.0,80,1,274.0,68.34,,73.0,21,6,87,13.10,
2,23,2011, 11,51,HST, 75.0,0,1.0,5.0,160,1,343.0,68.34,,78.0,22,5,95,13.50,
2,23,2011, 12,51,HST, 74.0,0,2.0,7.0,256,1,556.0,68.34,,78.0,22,7,171,13.80,
2,23,2011, 13,51,HST, 71.0,0,1.0,7.0,244,1,338.0,68.34,,73.0,13,7,257,13.20,
2,23,2011, 14,51,HST, 72.0,13,2.0,6.0,217,1,443.0,68.70,,79.0,23,6,201,14.00,18.5
2,23,2011, 15,51,HST, 69.0,0,1.0,5.0,236,1,258.0,68.70,,70.0,23,5,268,13.20,
2,23,2011, 16,51,HST, 69.0,5,1.0,6.0,240,1,147.0,68.70,,69.0,22,6,170,13.20,-4.7
2,23,2011, 17,51,HST, 67.0,9,0.0,4.0,223,1,68.0,68.70,,67.0,23,4,186,13.10,6.3
2,23,2011, 18,51,HST, 65.0,16,0.0,0.0,,1,13.0,68.70,,64.0,24,0,0,13.10,17.7
2,23,2011, 19,51,HST, 64.0,21,0.0,0.0,,1,0.0,68.70,,63.0,24,0,0,13.00,23.3
2,23,2011, 20,51,HST, 63.0,23,0.0,0.0,,1,0.0,68.70,,62.0,24,0,0,13.00,24.6
2,23,2011, 21,51,HST, 64.0,24,0.0,0.0,,1,0.0,68.70,,63.0,24,0,0,13.00,26.5
2,23,2011, 22,51,HST, 63.0,25,0.0,0.0,,1,0.0,68.70,,63.0,24,0,0,13.00,26.6
2,23,2011, 23,51,HST, 62.0,25,0.0,5.0,46,1,0.0,68.70,,62.0,24,5,7,13.00,25.8
2,24,2011, 0,51,HST, 63.0,26,1.0,6.0,6,1,0.0,68.70,,62.0,25,6,342,13.00,27.6
2,24,2011, 1,51,HST, 62.0,24,0.0,3.0,61,1,0.0,68.70,,62.0,24,3,57,13.00,24.8
2,24,2011, 2,51,HST, 63.0,25,1.0,6.0,51,1,0.0,68.70,,63.0,24,6,114,12.90,26.6
2,24,2011, 3,51,HST, 62.0,26,0.0,4.0,33,1,0.0,68.70,,62.0,25,4,346,12.90,26.7
2,24,2011, 4,51,HST, 61.0,27,0.0,2.0,337,1,0.0,68.70,,61.0,25,2,331,12.90,26.8
2,24,2011, 5,51,HST, 61.0,27,0.0,0.0,,1,0.0,68.70,,61.0,25,0,0,12.90,26.8
2,24,2011, 6,51,HST, 61.0,27,0.0,2.0,81,1,0.0,68.70,,60.0,25,2,36,12.90,26.8
2,24,2011, 7,51,HST, 60.0,27,0.0,0.0,,1,17.0,68.70,,60.0,25,0,0,12.90,25.9
2,24,2011, 8,51,HST, 63.0,27,1.0,5.0,36,1,93.0,68.70,,64.0,24,5,81,12.90,28.5
2,24,2011, 9,51,HST, 67.0,17,2.0,8.0,44,1,170.0,68.70,,68.0,24,8,78,13.00,20.8
2,24,2011, 10,51,HST, 69.0,0,1.0,7.0,65,1,180.0,68.70,,67.0,23,7,82,13.00,
2,24,2011, 11,51,HST, 73.0,0,1.0,6.0,38,1,349.0,68.70,,74.0,23,6,356,13.40,
2,24,2011, 12,51,HST, 76.0,0,1.0,5.0,1,1,741.0,68.70,,81.0,20,5,354,13.70,
2,24,2011, 13,51,HST, 75.0,0,2.0,6.0,72,1,680.0,68.70,,91.0,13,6,354,13.70,
2,24,2011, 14,51,HST, 77.0,0,1.0,9.0,52,1,764.0,68.70,,97.0,10,9,19,14.00,
2,24,2011, 15,51,HST, 74.0,0,1.0,7.0,180,1,427.0,68.70,,88.0,11,7,29,13.60,
2,24,2011, 16,51,HST, 70.0,0,1.0,6.0,24,2,317.0,68.70,,74.0,10,6,356,13.20,
2,24,2011, 17,51,HST, 66.0,0,1.0,4.0,56,2,62.0,68.70,,68.0,12,4,30,13.10,
2,24,2011, 18,51,HST, 64.0,2,0.0,0.0,,2,7.0,68.70,,65.0,15,0,0,13.10,-26.0
2,24,2011, 19,51,HST, 63.0,8,0.0,3.0,68,1,0.0,68.70,,63.0,18,3,4,13.10,0.8
2,24,2011, 20,51,HST, 62.0,13,0.0,0.0,,1,0.0,68.70,,61.0,19,0,0,13.00,10.6
2,24,2011, 21,51,HST, 62.0,15,0.0,0.0,,1,0.0,68.70,,61.0,21,0,0,13.00,13.8
2,24,2011, 22,51,HST, 61.0,17,0.0,0.0,,1,0.0,68.70,,60.0,22,0,0,13.00,15.9
2,24,2011, 23,51,HST, 61.0,18,0.0,0.0,,1,0.0,68.70,,60.0,22,0,0,13.00,17.2
2,25,2011, 0,51,HST, 63.0,12,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,13.00,9.6
2,25,2011, 1,51,HST, 64.0,17,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,13.00,18.3
2,25,2011, 2,51,HST, 63.0,15,0.0,2.0,205,1,0.0,68.70,,61.0,23,2,100,13.00,14.6
2,25,2011, 3,51,HST, 63.0,18,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,13.00,18.8
2,25,2011, 4,51,HST, 62.0,20,0.0,0.0,,1,0.0,68.70,,60.0,23,0,0,13.00,20.5
2,25,2011, 5,51,HST, 61.0,19,0.0,0.0,,1,0.0,68.70,,59.0,23,0,0,13.00,18.5
2,25,2011, 6,51,HST, 60.0,19,0.0,0.0,,1,0.0,68.70,,58.0,24,0,0,13.00,17.6
2,25,2011, 7,51,HST, 62.0,18,0.0,0.0,,1,14.0,68.70,,60.0,25,0,0,12.90,18.0
2,25,2011, 8,51,HST, 66.0,6,1.0,4.0,260,1,43.0,68.70,,63.0,24,4,196,12.90,-3.1
2,25,2011, 9,51,HST, 70.0,0,0.0,0.0,,1,117.0,68.70,,67.0,22,0,0,13.00,
2,25,2011, 10,51,HST, 71.0,0,1.0,5.0,205,1,234.0,68.70,,70.0,19,5,132,13.00,
2,25,2011, 11,51,HST, 73.0,0,0.0,4.0,76,1,272.0,68.70,,75.0,18,4,166,13.30,
2,25,2011, 12,51,HST, 72.0,0,0.0,2.0,57,1,267.0,68.70,,76.0,15,2,60,13.20,
2,25,2011, 13,51,HST, 71.0,0,0.0,0.0,,1,130.0,68.70,,74.0,16,0,0,13.10,
2,25,2011, 14,51,HST, 72.0,0,0.0,5.0,247,1,179.0,68.70,,76.0,14,5,265,13.20,
2,25,2011, 15,51,HST, 75.0,0,0.0,0.0,,2,417.0,68.70,,83.0,15,0,0,14.00,
2,25,2011, 16,51,HST, 72.0,0,0.0,0.0,,2,236.0,68.70,,75.0,12,0,0,13.20,
2,25,2011, 17,51,HST, 68.0,0,0.0,0.0,,2,34.0,68.70,,69.0,14,0,0,13.10,
2,25,2011, 18,51,HST, 66.0,10,0.0,0.0,,2,6.0,68.70,,65.0,17,0,0,13.00,7.9
2,25,2011, 19,51,HST, 65.0,10,0.0,0.0,,1,0.0,68.70,,63.0,20,0,0,13.00,7.1
2,25,2011, 20,51,HST, 64.0,8,0.0,0.0,,1,0.0,68.70,,62.0,21,0,0,13.00,1.5
2,25,2011, 21,51,HST, 64.0,9,0.0,0.0,,1,0.0,68.70,,61.0,22,0,0,13.00,4.1
2,25,2011, 22,51,HST, 64.0,0,0.0,0.0,,1,0.0,68.70,,61.0,22,0,0,13.00,
2,25,2011, 23,51,HST, 63.0,4,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,12.90,-13.4
2,26,2011, 0,51,HST, 64.0,11,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,12.90,8.5
2,26,2011, 1,51,HST, 64.0,12,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,12.90,10.4
2,26,2011, 2,51,HST, 64.0,12,0.0,0.0,,1,0.0,68.70,,61.0,24,0,0,12.90,10.4
2,26,2011, 3,51,HST, 63.0,12,0.0,0.0,,1,0.0,68.70,,60.0,24,0,0,12.90,9.6
2,26,2011, 4,51,HST, 63.0,17,0.0,0.0,,1,0.0,68.70,,60.0,24,0,0,12.90,17.5
2,26,2011, 5,51,HST, 62.0,18,0.0,0.0,,1,0.0,68.70,,60.0,24,0,0,12.90,18.0
2,26,2011, 6,51,HST, 62.0,17,0.0,0.0,,1,0.0,68.70,,60.0,25,0,0,12.90,16.7
2,26,2011, 7,51,HST, 64.0,19,0.0,0.0,,1,14.0,68.70,,62.0,25,0,0,12.90,20.9
2,26,2011, 8,51,HST, 67.0,13,1.0,3.0,3,1,50.0,68.70,,65.0,24,3,336,12.90,14.5
2,26,2011, 9,51,HST, 72.0,0,0.0,0.0,,1,66.0,68.70,,68.0,24,0,0,12.90,
2,26,2011, 10,51,HST, 76.0,0,0.0,0.0,,1,237.0,68.70,,70.0,22,0,0,13.00,
2,26,2011, 11,51,HST, 80.0,0,2.0,5.0,28,1,394.0,68.70,,80.0,23,5,91,14.00,
2,26,2011, 12,51,HST, 79.0,0,3.0,7.0,266,1,774.0,68.70,,87.0,20,7,282,13.80,
2,26,2011, 13,51,HST, 77.0,0,2.0,7.0,250,1,565.0,68.70,,90.0,10,7,185,13.40,
2,26,2011, 14,51,HST, 70.0,0,1.0,8.0,249,1,95.0,68.70,,72.0,14,8,224,13.10,
2,26,2011, 15,51,HST, 71.0,5,1.0,5.0,258,2,109.0,68.70,,72.0,18,5,173,13.10,-3.3
2,26,2011, 16,51,HST, 72.0,1,1.0,4.0,235,1,110.0,68.70,,74.0,16,4,241,13.10,-33.6
2,26,2011, 17,51,HST, 70.0,5,1.0,4.0,313,1,36.0,68.70,,71.0,18,4,260,13.10,-4.0
2,26,2011, 18,51,HST, 68.0,4,0.0,0.0,,1,10.0,68.70,,68.0,18,0,0,13.00,-10.0
2,26,2011, 19,51,HST, 67.0,11,0.0,0.0,,1,0.0,68.70,,66.0,20,0,0,13.00,10.8
2,26,2011, 20,51,HST, 66.0,15,0.0,0.0,,1,0.0,68.70,,64.0,21,0,0,13.00,17.0
2,26,2011, 21,51,HST, 65.0,19,0.0,0.0,,1,0.0,68.70,,63.0,22,0,0,13.00,21.7
2,26,2011, 22,51,HST, 65.0,20,0.0,0.0,,1,0.0,68.70,,64.0,23,0,0,13.00,23.0
2,26,2011, 23,51,HST, 65.0,20,0.0,0.0,,1,0.0,68.70,,63.0,23,0,0,13.00,23.0
2,27,2011, 0,51,HST, 65.0,21,0.0,0.0,,1,0.0,68.70,,63.0,23,0,0,12.90,24.1
2,27,2011, 1,51,HST, 64.0,21,0.0,0.0,,1,0.0,68.70,,62.0,24,0,0,12.90,23.3
2,27,2011, 2,51,HST, 64.0,22,0.0,0.0,,1,0.0,68.70,,62.0,24,0,0,12.90,24.4
2,27,2011, 3,51,HST, 64.0,22,0.0,0.0,,1,0.0,68.70,,61.0,24,0,0,12.90,24.4
2,27,2011, 4,51,HST, 64.0,23,0.0,0.0,,1,0.0,68.70,,61.0,24,0,0,12.90,25.5
2,27,2011, 5,51,HST, 63.0,22,0.0,0.0,,1,0.0,68.70,,61.0,25,0,0,12.90,23.6
2,27,2011, 6,51,HST, 63.0,22,0.0,0.0,,1,0.0,68.70,,60.0,24,0,0,12.90,23.6
2,27,2011, 7,51,HST, 64.0,20,0.0,0.0,,1,18.0,68.70,,62.0,24,0,0,12.90,22.1
2,27,2011, 8,51,HST, 67.0,18,0.0,2.0,94,1,53.0,68.70,,65.0,24,2,119,12.90,22.1
2,27,2011, 9,51,HST, 71.0,1,0.0,1.0,64,1,63.0,68.70,,67.0,24,1,119,12.90,-34.2
2,27,2011, 10,51,HST, 74.0,0,1.0,6.0,61,1,286.0,68.70,,72.0,23,6,82,13.20,
2,27,2011, 11,51,HST, 78.0,0,2.0,6.0,14,1,389.0,68.70,,81.0,19,6,87,13.50,
2,27,2011, 12,51,HST, 78.0,0,1.0,9.0,6,1,522.0,68.70,,89.0,20,9,352,14.00,
2,27,2011, 13,51,HST, 80.0,0,0.0,9.0,45,1,878.0,68.70,,105.0,10,9,349,13.70,
2,27,2011, 14,51,HST, 81.0,0,2.0,6.0,47,1,793.0,68.70,,106.0,8,6,8,14.00,
2,27,2011, 15,51,HST, 76.0,0,2.0,9.0,34,1,645.0,68.70,,97.0,7,9,336,14.10,
2,27,2011, 16,51,HST, 74.0,0,2.0,9.0,21,2,394.0,68.70,,79.0,8,9,349,13.20,
2,27,2011, 17,51,HST, 69.0,0,1.0,7.0,42,2,71.0,68.70,,71.0,10,7,350,13.10,
2,27,2011, 18,51,HST, 67.0,1,2.0,9.0,41,2,17.0,68.70,,68.0,13,9,9,13.10,-36.6
2,27,2011, 19,51,HST, 67.0,9,0.0,5.0,49,1,0.0,68.70,,67.0,16,5,102,13.10,6.3
2,27,2011, 20,51,HST, 66.0,14,1.0,6.0,74,1,0.0,68.70,,66.0,18,6,82,13.00,15.5
2,27,2011, 21,51,HST, 65.0,18,1.0,5.0,84,1,0.0,68.70,,65.0,20,5,103,13.00,20.5
2,27,2011, 22,51,HST, 64.0,20,0.0,0.0,,1,0.0,68.70,,63.0,21,0,0,13.00,22.1
2,27,2011, 23,51,HST, 64.0,21,0.0,2.0,108,1,0.0,68.70,,63.0,22,2,115,13.00,23.3
2,28,2011, 0,51,HST, 64.0,22,0.0,0.0,,1,0.0,68.70,,62.0,23,0,0,13.00,24.4
2,28,2011, 1,51,HST, 63.0,22,0.0,0.0,,1,0.0,68.70,,61.0,23,0,0,13.00,23.6
2,28,2011, 2,51,HST, 62.0,22,0.0,0.0,,1,0.0,68.70,,60.0,23,0,0,13.00,22.7
2,28,2011, 3,51,HST, 63.0,22,0.0,0.0,,1,0.0,68.70,,60.0,24,0,0,13.00,23.6
2,28,2011, 4,51,HST, 62.0,23,0.0,2.0,186,1,0.0,68.70,,61.0,23,2,100,13.00,23.8
2,28,2011, 5,51,HST, 64.0,22,1.0,5.0,100,1,0.0,68.70,,62.0,25,5,83,13.00,24.4
2,28,2011, 6,51,HST, 63.0,23,0.0,2.0,103,1,0.0,68.70,,60.0,23,2,102,13.00,24.6
2,28,2011, 7,51,HST, 64.0,23,0.0,3.0,104,1,19.0,68.70,,61.0,25,3,113,13.00,25.5
2,28,2011, 8,51,HST, 67.0,24,1.0,3.0,67,1,65.0,68.70,,64.0,24,3,75,13.00,29.0
2,28,2011, 9,51,HST, 69.0,0,2.0,6.0,79,1,62.0,68.70,,67.0,24,6,99,13.00,
2,28,2011, 10,51,HST, 73.0,0,2.0,7.0,39,1,283.0,68.70,,71.0,22,7,2,13.20,
2,28,2011, 11,51,HST, 76.0,0,1.0,7.0,66,1,377.0,68.70,,83.0,21,7,100,14.10,
2,28,2011, 12,51,HST, 76.0,0,3.0,7.0,25,1,547.0,68.70,,87.0,11,7,1,13.40,
2,28,2011, 13,51,HST, 72.0,0,2.0,6.0,19,1,391.0,68.70,,81.0,12,6,349,13.50,
2,28,2011, 14,51,HST, 72.0,1,3.0,9.0,59,1,427.0,68.70,,81.0,15,9,13,13.50,-33.6
2,28,2011, 15,51,HST, 68.0,0,3.0,10.0,51,1,326.0,68.70,,74.0,12,10,358,13.30,
2,28,2011, 16,51,HST, 65.0,11,2.0,9.0,43,1,126.0,68.73,,67.0,18,9,358,13.20,9.2
2,28,2011, 17,51,HST, 64.0,18,2.0,6.0,55,1,72.0,68.73,,66.0,22,6,16,13.10,19.7
2,28,2011, 18,51,HST, 63.0,19,0.0,6.0,81,1,12.0,68.73,,64.0,22,6,0,13.10,20.1
2,28,2011, 19,51,HST, 63.0,20,0.0,4.0,91,1,0.0,68.73,,63.0,23,4,101,13.00,21.3
2,28,2011, 20,51,HST, 63.0,21,1.0,4.0,36,1,0.0,68.73,,63.0,23,4,102,13.00,22.5
2,28,2011, 21,51,HST, 62.0,20,0.0,0.0,,1,0.0,68.73,,61.0,24,0,0,13.00,20.5
2,28,2011, 22,51,HST, 63.0,20,0.0,5.0,91,1,0.0,68.73,,62.0,24,5,354,13.00,21.3
2,28,2011, 23,51,HST, 62.0,19,0.0,4.0,84,1,0.0,68.73,,61.0,23,4,27,13.00,19.3
3,1,2011, 0,51,HST, 62.0,21,0.0,0.0,,1,0.0,68.73,,60.0,24,0,0,13.00,21.6
3,1,2011, 1,51,HST, 61.0,21,0.0,0.0,,1,0.0,68.73,,60.0,24,0,0,13.00,20.8
3,1,2011, 2,51,HST, 62.0,21,0.0,2.0,79,1,0.0,68.73,,60.0,25,2,252,13.00,21.6
3,1,2011, 3,51,HST, 61.0,19,0.0,3.0,92,1,0.0,68.73,,59.0,24,3,23,13.00,18.5
3,1,2011, 4,51,HST, 60.0,19,0.0,0.0,,1,0.0,68.73,,58.0,25,0,0,12.90,17.6
3,1,2011, 5,51,HST, 60.0,20,0.0,0.0,,1,0.0,68.74,,58.0,25,0,0,12.90,18.8
3,1,2011, 6,51,HST, 60.0,21,0.0,0.0,,1,0.0,68.74,,58.0,25,0,0,12.90,20.0
3,1,2011, 7,51,HST, 61.0,20,0.0,0.0,,1,30.0,68.74,,60.0,25,0,0,12.90,19.7
3,1,2011, 8,51,HST, 64.0,15,1.0,3.0,26,1,91.0,68.74,,63.0,24,3,326,12.90,15.4
3,1,2011, 9,51,HST, 68.0,0,0.0,5.0,24,1,157.0,68.74,,68.0,24,5,356,13.00,
3,1,2011, 10,51,HST, 70.0,0,1.0,5.0,72,1,266.0,68.74,,69.0,22,5,26,13.30,
3,1,2011, 11,51,HST, 75.0,0,1.0,6.0,359,1,336.0,68.74,,77.0,18,6,358,13.40,
3,1,2011, 12,51,HST, 71.0,0,1.0,5.0,62,1,271.0,68.74,,77.0,16,5,1,13.50,
3,1,2011, 13,51,HST, 72.0,0,2.0,6.0,44,1,320.0,68.74,,78.0,14,6,340,13.60,
3,1,2011, 14,51,HST, 72.0,0,2.0,6.0,23,1,450.0,68.74,,83.0,10,6,336,13.30,
3,1,2011, 15,51,HST, 69.0,0,1.0,5.0,37,2,224.0,68.74,,75.0,11,5,132,13.20,
3,1,2011, 16,51,HST, 69.0,0,2.0,6.0,36,2,155.0,68.74,,73.0,12,6,17,13.20,
3,1,2011, 17,51,HST, 67.0,0,1.0,7.0,37,2,98.0,68.74,,70.0,13,7,347,13.10,
3,1,2011, 18,51,HST, 64.0,0,0.0,6.0,35,2,16.0,68.74,,65.0,15,6,0,13.10,
