MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,PMSL,VSBY,TLRW,PLDR,PLSP,WPER,WHGT,PSWD,PSWP,PSWH,SSWD,SSWP,TIDN,DWPF
5,5,2010, 6,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 6,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 7,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 8,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 8,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 9,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 9,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 10,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 10,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 11,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 11,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 12,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 12,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 13,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 14,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 14,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 15,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 15,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 16,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 16,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 17,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 17,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 18,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 18,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 19,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 19,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,5,2010, 20,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 20,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 21,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 21,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 22,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 22,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 23,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,5,2010, 23,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 0,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 0,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 1,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 1,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 2,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 2,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 3,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 3,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 4,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 4,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 5,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 5,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 7,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 7,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 8,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 9,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 9,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 10,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 10,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 11,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 12,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 12,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 13,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 14,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 14,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 15,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 15,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 16,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 16,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 17,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 17,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 18,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 18,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 19,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 19,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 20,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 20,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 21,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,6,2010, 21,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 22,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 22,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 23,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,6,2010, 23,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 0,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 1,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 1,42,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,7,2010, 2,12,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,7,2010, 3,12,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,7,2010, 3,42,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,7,2010, 4,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 6,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 6,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 7,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 7,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 8,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 9,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 9,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 10,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 11,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 11,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 12,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 13,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 14,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 14,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 15,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 15,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 16,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 16,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 17,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 17,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 18,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 18,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 19,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 19,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 20,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 20,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 21,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,7,2010, 21,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 22,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 22,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 23,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,7,2010, 23,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 0,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 0,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 1,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 2,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 2,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 3,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 3,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 4,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 4,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 5,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 5,42,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,8,2010, 6,12,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,8,2010, 6,42,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,8,2010, 7,12,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,8,2010, 7,42,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,8,2010, 8,12,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,8,2010, 8,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 9,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 9,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 10,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 10,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 11,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 11,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 12,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 12,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 13,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 14,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 14,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 15,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 15,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 16,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 16,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 17,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 17,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 18,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 18,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 19,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 19,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 20,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 20,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 21,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 21,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 22,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 22,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 23,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,8,2010, 23,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 0,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 0,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 1,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 1,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 2,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 2,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 3,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 3,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 4,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 4,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 5,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 5,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 6,12,HST, ,,,,,9,,,75.0,,,,,,,,,,,
5,9,2010, 6,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 7,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 7,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 8,42,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 9,12,HST, ,,,,,9,,,75.2,,,,,,,,,,,
5,9,2010, 9,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,9,2010, 10,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,9,2010, 10,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,9,2010, 11,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,9,2010, 11,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 12,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 12,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 13,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 14,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 14,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 15,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 16,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 16,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 17,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 17,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 18,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 18,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 19,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 19,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 20,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 21,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 21,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 22,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 22,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 23,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,9,2010, 23,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 0,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 0,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 1,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 1,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 2,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 3,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 4,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 4,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 5,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 5,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 6,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 6,42,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 7,12,HST, ,,,,,9,,,75.4,,,,,,,,,,,
5,10,2010, 7,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 8,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,10,2010, 8,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 9,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 9,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 10,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 10,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 11,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 12,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 12,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 13,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 14,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 14,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 15,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 15,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 16,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 16,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,10,2010, 17,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 17,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 18,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 19,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 19,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 20,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 20,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 21,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 21,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 22,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 22,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 23,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,10,2010, 23,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 0,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 1,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 1,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 2,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 2,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 3,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 3,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 4,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 4,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 5,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 5,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 6,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 6,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 7,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 7,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 8,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 8,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 9,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 9,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 10,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 10,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 11,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 11,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 12,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 12,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 13,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 14,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 14,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 15,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 16,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 16,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 17,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 17,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 18,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 18,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,11,2010, 19,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 19,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 20,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 21,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 21,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 22,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 22,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 23,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,11,2010, 23,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 0,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 0,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 1,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 1,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 2,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 2,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 3,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,12,2010, 3,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,12,2010, 4,42,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,12,2010, 5,12,HST, ,,,,,9,,,75.6,,,,,,,,,,,
5,12,2010, 5,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 6,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 6,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 7,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 7,42,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 8,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 8,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 9,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 9,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 10,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 10,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 11,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 11,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 12,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 12,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 13,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 14,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 14,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 15,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 15,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 16,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 16,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 17,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 17,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 18,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 18,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 19,12,HST, ,,,,,9,,,75.8,,,,,,,,,,,
5,12,2010, 19,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 20,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 20,42,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 21,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,12,2010, 21,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 22,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 22,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 23,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,12,2010, 23,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,13,2010, 0,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,13,2010, 1,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,13,2010, 1,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,13,2010, 2,12,HST, ,,,,,9,,,75.9,,,,,,,,,,,
5,13,2010, 2,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,13,2010, 3,12,HST, ,,,,,9,,,76.1,,,,,,,,,,,
5,13,2010, 3,42,HST, ,,,,,9,,,76.1,,,,,,,,,,,
