MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,FT,FM,PEAK,HI24,LO24,PDIR,VOLT,DWPF
12,6,2011, 10,58,HST, 78.0,59,16.0,25.0,95,2,139.0,,0.96,87.0,14,25,,,98,13.90,62.5
12,6,2011, 11,58,HST, 79.0,56,8.0,26.0,78,2,501.0,,0.96,89.0,13,26,,,102,13.90,61.9
12,6,2011, 12,58,HST, 78.0,62,12.0,31.0,66,2,595.0,,0.96,83.0,13,31,,,55,13.50,63.9
12,6,2011, 13,58,HST, 78.0,60,12.0,22.0,50,2,519.0,,0.96,84.0,13,22,,,76,13.60,63.0
12,6,2011, 14,58,HST, 77.0,65,8.0,21.0,63,2,344.0,,0.96,79.0,13,21,84.0,66.0,72,13.40,64.3
12,6,2011, 15,58,HST, 75.0,71,12.0,20.0,68,2,221.0,,0.96,77.0,13,20,,,61,13.50,64.9
12,6,2011, 16,58,HST, 75.0,68,11.0,23.0,90,2,233.0,,0.96,78.0,14,23,,,41,13.40,63.7
12,6,2011, 17,58,HST, 75.0,71,12.0,21.0,83,2,176.0,,0.96,75.0,14,21,,,103,13.40,64.9
12,6,2011, 18,58,HST, 73.0,69,12.0,22.0,101,2,122.0,,0.96,72.0,14,22,,,60,13.10,62.2
12,6,2011, 19,58,HST, 74.0,68,10.0,22.0,108,2,56.0,,0.96,71.0,14,22,,,103,12.70,62.8
12,6,2011, 20,58,HST, 72.0,71,6.0,18.0,86,2,0.0,,0.96,70.0,14,18,,,104,12.70,62.1
12,6,2011, 21,58,HST, 74.0,66,7.0,17.0,88,2,0.0,,0.96,72.0,14,17,,,41,12.70,61.9
12,6,2011, 22,58,HST, 74.0,68,12.0,22.0,89,2,0.0,,0.96,71.0,14,22,,,114,12.70,62.8
12,6,2011, 23,58,HST, 72.0,69,11.0,23.0,87,2,0.0,,0.96,70.0,14,23,,,110,12.60,61.3
12,7,2011, 0,58,HST, 73.0,65,11.0,23.0,92,2,0.0,,0.96,71.0,14,23,,,82,12.60,60.5
12,7,2011, 1,58,HST, 73.0,70,6.0,21.0,60,2,0.0,,0.96,69.0,14,21,,,109,12.60,62.6
12,7,2011, 2,58,HST, 72.0,69,4.0,17.0,72,2,0.0,,0.96,70.0,14,17,,,120,12.60,61.3
12,7,2011, 3,58,HST, 73.0,67,7.0,19.0,99,2,0.0,,0.96,69.0,14,19,,,114,12.60,61.4
12,7,2011, 4,58,HST, 73.0,69,8.0,21.0,77,2,0.0,,0.96,69.0,14,21,,,92,12.60,62.2
12,7,2011, 5,58,HST, 73.0,69,5.0,16.0,76,2,0.0,,0.96,68.0,14,16,,,70,12.60,62.2
12,7,2011, 6,58,HST, 71.0,68,5.0,16.0,80,2,0.0,,0.96,68.0,14,16,,,97,12.50,59.9
12,7,2011, 7,58,HST, 70.0,70,5.0,12.0,79,2,0.0,,0.96,68.0,15,12,,,101,12.50,59.8
12,7,2011, 8,58,HST, 70.0,71,5.0,11.0,81,2,0.0,,0.96,68.0,15,11,,,87,12.60,60.2
12,7,2011, 9,58,HST, 78.0,60,13.0,19.0,106,2,20.0,,0.96,82.0,14,19,,,106,13.90,63.0
12,7,2011, 10,58,HST, 79.0,59,10.0,25.0,83,2,258.0,,0.96,89.0,14,25,,,150,13.90,63.4
12,7,2011, 11,58,HST, 78.0,59,9.0,25.0,93,2,512.0,,0.96,85.0,13,25,,,95,13.90,62.5
12,7,2011, 12,58,HST, 79.0,57,11.0,28.0,74,2,487.0,,0.96,84.0,13,28,,,68,13.50,62.4
12,7,2011, 13,58,HST, 82.0,52,10.0,26.0,79,2,368.0,,0.96,90.0,12,26,,,52,13.90,62.6
12,7,2011, 14,58,HST, 83.0,50,11.0,22.0,216,2,455.0,,0.96,91.0,12,22,83.0,68.0,67,13.60,62.4
12,7,2011, 15,58,HST, 80.0,51,13.0,25.0,112,2,703.0,,0.96,88.0,11,25,,,125,13.90,60.2
12,7,2011, 16,58,HST, 80.0,54,9.0,26.0,54,2,714.0,,0.96,85.0,11,26,,,112,13.40,61.8
12,7,2011, 17,58,HST, 77.0,57,8.0,25.0,62,2,507.0,,0.96,79.0,11,25,,,102,13.40,60.6
12,7,2011, 18,58,HST, 73.0,62,8.0,21.0,78,2,309.0,,0.96,72.0,12,21,,,58,12.90,59.2
12,7,2011, 19,58,HST, 73.0,67,10.0,19.0,82,2,28.0,,0.96,71.0,12,19,,,83,12.60,61.4
12,7,2011, 20,58,HST, 73.0,66,11.0,26.0,82,2,0.0,,0.96,71.0,13,26,,,87,12.60,61.0
12,7,2011, 21,58,HST, 73.0,66,14.0,23.0,85,2,0.0,,0.96,69.0,13,23,,,89,12.70,61.0
12,7,2011, 22,58,HST, 72.0,62,12.0,28.0,95,2,0.0,,0.96,70.0,13,28,,,118,12.70,58.3
12,7,2011, 23,58,HST, 71.0,65,7.0,25.0,83,2,0.0,,0.96,70.0,13,25,,,96,12.70,58.6
12,8,2011, 0,58,HST, 69.0,71,2.0,21.0,109,2,0.0,,0.96,65.0,13,21,,,142,12.60,59.2
12,8,2011, 1,58,HST, 68.0,75,3.0,10.0,42,2,0.0,,0.96,63.0,14,10,,,115,12.60,59.8
12,8,2011, 2,58,HST, 70.0,71,5.0,15.0,60,2,0.0,,0.96,68.0,14,15,,,33,12.60,60.2
12,8,2011, 3,58,HST, 70.0,75,7.0,11.0,53,2,0.0,,0.96,68.0,14,11,,,10,12.60,61.7
12,8,2011, 4,58,HST, 68.0,76,8.0,12.0,67,2,0.0,,0.96,67.0,14,12,,,88,12.60,60.1
12,8,2011, 5,58,HST, 69.0,78,7.0,12.0,78,2,0.0,,0.96,65.0,15,12,,,28,12.60,61.8
12,8,2011, 6,58,HST, 68.0,76,3.0,10.0,86,2,0.0,,0.96,67.0,15,10,,,88,12.50,60.1
12,8,2011, 7,58,HST, 66.0,86,2.0,11.0,82,2,0.0,,0.96,65.0,15,11,,,130,12.50,61.7
12,8,2011, 8,58,HST, 67.0,86,2.0,6.0,325,2,0.0,,0.96,66.0,16,6,,,77,12.60,62.7
12,8,2011, 9,58,HST, 74.0,67,6.0,12.0,25,2,26.0,,0.96,78.0,15,12,,,17,13.60,62.3
12,8,2011, 10,58,HST, 76.0,66,9.0,18.0,44,2,156.0,,0.96,79.0,14,18,,,67,13.60,63.8
12,8,2011, 11,58,HST, 80.0,60,9.0,17.0,31,2,200.0,,0.96,96.0,14,17,,,356,13.90,64.8
12,8,2011, 12,58,HST, 76.0,63,10.0,25.0,108,2,561.0,,0.96,81.0,14,25,,,16,13.60,62.5
12,8,2011, 13,58,HST, 82.0,56,13.0,28.0,40,2,378.0,,0.96,92.0,13,28,,,131,13.90,64.7
12,8,2011, 14,58,HST, 81.0,55,15.0,27.0,52,2,628.0,,0.96,88.0,12,27,83.0,65.0,63,13.50,63.3
12,8,2011, 15,58,HST, 79.0,55,14.0,28.0,58,2,601.0,,0.96,84.0,12,28,,,67,13.90,61.4
12,8,2011, 16,58,HST, 78.0,56,12.0,29.0,60,2,577.0,,0.96,83.0,12,29,,,44,13.90,61.0
12,8,2011, 17,58,HST, 76.0,61,10.0,31.0,59,2,444.0,,0.96,77.0,12,31,,,54,13.50,61.6
12,8,2011, 18,58,HST, 73.0,68,9.0,27.0,64,2,238.0,,0.96,73.0,13,27,,,49,13.00,61.8
12,8,2011, 19,58,HST, 73.0,70,11.0,21.0,61,2,46.0,,0.96,70.0,13,21,,,41,12.60,62.6
12,8,2011, 20,58,HST, 73.0,73,10.0,30.0,64,2,0.0,,0.96,71.0,14,30,,,51,12.60,63.8
12,8,2011, 21,58,HST, 73.0,72,12.0,26.0,71,2,0.0,,0.96,70.0,14,26,,,62,12.70,63.4
12,8,2011, 22,58,HST, 71.0,71,11.0,26.0,79,2,0.0,,0.96,69.0,14,26,,,51,12.70,61.1
12,8,2011, 23,58,HST, 73.0,72,7.0,31.0,76,2,0.0,,0.96,70.0,14,31,,,45,12.70,63.4
12,9,2011, 0,58,HST, 71.0,70,7.0,15.0,82,2,0.0,,0.96,68.0,14,15,,,87,12.60,60.7
12,9,2011, 1,58,HST, 72.0,70,6.0,14.0,102,2,0.0,,0.96,68.0,14,14,,,85,12.60,61.7
12,9,2011, 2,58,HST, 68.0,76,7.0,12.0,83,2,0.0,,0.96,66.0,14,12,,,97,12.60,60.1
12,9,2011, 3,58,HST, 71.0,72,10.0,13.0,66,2,0.0,,0.96,67.0,14,13,,,66,12.60,61.5
12,9,2011, 4,58,HST, 71.0,67,5.0,22.0,83,2,0.0,,0.96,68.0,14,22,,,74,12.60,59.5
12,9,2011, 5,58,HST, 72.0,73,12.0,23.0,79,2,0.0,,0.96,70.0,14,23,,,89,12.60,62.9
12,9,2011, 6,58,HST, 68.0,76,10.0,27.0,107,2,0.0,,0.96,65.0,34,27,,,104,12.50,60.1
12,9,2011, 7,58,HST, 67.0,81,9.0,19.0,82,2,3.0,,0.96,65.0,21,19,,,93,12.50,61.0
12,9,2011, 8,58,HST, 69.0,75,7.0,20.0,76,2,10.0,,0.96,68.0,17,20,,,33,12.60,60.7
12,9,2011, 9,58,HST, 73.0,66,11.0,19.0,98,2,30.0,,0.96,77.0,15,19,,,96,13.90,61.0
12,9,2011, 10,58,HST, 75.0,63,11.0,22.0,60,2,170.0,,0.96,78.0,14,22,,,29,13.80,61.5
12,9,2011, 11,58,HST, 77.0,58,9.0,20.0,109,2,488.0,,0.96,85.0,14,20,,,82,13.60,61.1
12,9,2011, 12,58,HST, 83.0,49,10.0,21.0,54,2,373.0,,0.96,95.0,13,21,,,124,13.90,61.8
12,9,2011, 13,58,HST, 83.0,48,10.0,31.0,272,2,717.0,,0.96,94.0,12,31,,,38,13.90,61.3
12,9,2011, 14,58,HST, 82.0,48,8.0,34.0,77,2,838.0,,0.96,90.0,12,34,83.0,67.0,46,13.90,60.3
12,9,2011, 15,58,HST, 80.0,52,8.0,22.0,96,2,862.0,,0.96,83.0,11,22,,,52,13.90,60.8
12,9,2011, 16,58,HST, 79.0,56,11.0,29.0,53,2,623.0,,0.96,82.0,11,29,,,48,13.80,61.9
12,9,2011, 17,58,HST, 76.0,59,10.0,28.0,55,2,434.0,,0.96,77.0,11,28,,,58,13.40,60.6
12,9,2011, 18,58,HST, 73.0,67,10.0,25.0,44,2,186.0,,0.96,72.0,12,25,,,73,13.00,61.4
12,9,2011, 19,58,HST, 72.0,71,4.0,29.0,39,2,47.0,,0.96,70.0,14,29,,,13,12.60,62.1
12,9,2011, 20,58,HST, 71.0,70,11.0,29.0,49,2,3.0,,0.96,70.0,14,29,,,46,12.60,60.7
12,9,2011, 21,58,HST, 71.0,70,7.0,25.0,64,2,4.0,,0.96,69.0,14,25,,,5,12.60,60.7
12,9,2011, 22,58,HST, 72.0,69,7.0,29.0,63,2,4.0,,0.96,70.0,14,29,,,20,12.60,61.3
12,9,2011, 23,58,HST, 72.0,67,5.0,18.0,68,2,4.0,,0.96,69.0,14,18,,,19,12.60,60.4
12,10,2011, 0,58,HST, 72.0,68,8.0,17.0,72,2,3.0,,0.96,68.0,14,17,,,54,12.60,60.8
12,10,2011, 1,58,HST, 71.0,68,9.0,23.0,75,2,3.0,,0.96,69.0,14,23,,,24,12.60,59.9
12,10,2011, 2,58,HST, 71.0,70,7.0,24.0,92,2,2.0,,0.96,70.0,14,24,,,30,12.60,60.7
12,10,2011, 3,58,HST, 71.0,71,9.0,27.0,59,2,3.0,,0.96,69.0,14,27,,,44,12.60,61.1
12,10,2011, 4,58,HST, 72.0,70,14.0,23.0,65,2,3.0,,0.96,70.0,14,23,,,56,12.60,61.7
12,10,2011, 5,58,HST, 72.0,70,11.0,27.0,62,2,3.0,,0.96,70.0,14,27,,,42,12.60,61.7
12,10,2011, 6,58,HST, 70.0,70,6.0,26.0,63,2,3.0,,0.96,68.0,14,26,,,108,12.50,59.8
12,10,2011, 7,58,HST, 71.0,71,10.0,19.0,64,2,3.0,,0.96,71.0,14,19,,,46,12.50,61.1
12,10,2011, 8,58,HST, 73.0,72,10.0,33.0,75,2,3.0,,0.96,71.0,15,33,,,56,12.60,63.4
12,10,2011, 9,58,HST, 74.0,71,15.0,26.0,64,2,29.0,,0.96,75.0,14,26,,,52,13.20,64.0
12,10,2011, 10,58,HST, 77.0,63,13.0,36.0,79,2,127.0,,0.96,82.0,14,36,,,37,13.50,63.4
12,10,2011, 11,58,HST, 76.0,61,12.0,41.0,67,2,385.0,,0.96,79.0,13,41,,,44,13.70,61.6
12,10,2011, 12,58,HST, 78.0,59,15.0,31.0,55,2,492.0,,0.96,84.0,13,31,,,46,13.80,62.5
12,10,2011, 13,58,HST, 78.0,65,13.0,31.0,74,2,553.0,,0.96,84.0,15,31,,,46,14.00,65.3
12,10,2011, 14,58,HST, 79.0,60,10.0,32.0,85,2,696.0,,0.96,80.0,14,32,83.0,70.0,63,13.60,63.9
12,10,2011, 15,58,HST, 78.0,62,14.0,29.0,57,2,465.0,,0.96,80.0,13,29,,,137,13.40,63.9
12,10,2011, 16,58,HST, 75.0,65,11.0,32.0,62,2,260.0,,0.97,77.0,14,32,,,47,13.40,62.4
12,10,2011, 17,58,HST, 75.0,67,14.0,28.0,57,2,134.0,,0.97,77.0,14,28,,,55,13.50,63.3
12,10,2011, 18,58,HST, 73.0,70,10.0,25.0,59,2,115.0,,0.97,73.0,14,25,,,53,13.00,62.6
12,10,2011, 19,58,HST, 74.0,79,13.0,28.0,63,2,23.0,,0.97,71.0,17,28,,,38,12.60,67.1
12,10,2011, 20,58,HST, 73.0,77,9.0,28.0,78,2,2.0,,0.97,72.0,15,28,,,36,12.60,65.4
12,10,2011, 21,58,HST, 73.0,73,19.0,35.0,75,2,10.0,,0.97,71.0,15,35,,,99,12.70,63.8
12,10,2011, 22,58,HST, 71.0,76,18.0,35.0,86,2,9.0,,1.01,69.0,41,35,,,96,12.70,63.0
12,10,2011, 23,58,HST, 71.0,75,15.0,31.0,91,2,9.0,,1.01,70.0,21,31,,,88,12.60,62.7
12,11,2011, 0,58,HST, 71.0,78,11.0,30.0,56,2,0.0,,1.01,70.0,18,30,,,105,12.60,63.8
12,11,2011, 1,58,HST, 71.0,81,7.0,28.0,77,2,0.0,,1.02,68.0,37,28,,,59,12.60,64.9
12,11,2011, 2,58,HST, 71.0,79,5.0,20.0,48,2,0.0,,1.02,68.0,21,20,,,113,12.60,64.1
12,11,2011, 3,58,HST, 70.0,82,10.0,15.0,58,2,0.0,,1.02,68.0,21,15,,,35,12.60,64.2
12,11,2011, 4,58,HST, 70.0,85,8.0,28.0,78,2,0.0,,1.04,69.0,38,28,,,51,12.60,65.3
12,11,2011, 5,58,HST, 72.0,77,6.0,23.0,75,2,0.0,,1.04,69.0,21,23,,,41,12.60,64.4
12,11,2011, 6,58,HST, 72.0,77,12.0,23.0,66,2,0.0,,1.04,68.0,19,23,,,104,12.50,64.4
12,11,2011, 7,58,HST, 71.0,74,11.0,31.0,87,2,0.0,,1.04,70.0,20,31,,,40,12.50,62.3
12,11,2011, 8,58,HST, 72.0,81,10.0,23.0,66,2,0.0,,1.04,70.0,19,23,,,123,12.60,65.8
12,11,2011, 9,58,HST, 74.0,76,11.0,23.0,68,2,30.0,,1.04,74.0,18,23,,,38,13.20,65.9
12,11,2011, 10,58,HST, 73.0,78,12.0,25.0,76,2,139.0,,1.04,75.0,18,25,,,60,13.50,65.7
12,11,2011, 11,58,HST, 79.0,63,13.0,25.0,87,2,215.0,,1.04,84.0,16,25,,,107,13.90,65.3
12,11,2011, 12,58,HST, 78.0,60,15.0,30.0,101,2,449.0,,1.04,83.0,16,30,,,125,13.90,63.0
12,11,2011, 13,58,HST, 80.0,52,14.0,36.0,100,2,445.0,,1.04,87.0,15,36,,,71,13.90,60.8
12,11,2011, 14,58,HST, 80.0,55,15.0,33.0,99,2,456.0,,1.04,88.0,14,33,82.0,69.0,74,13.90,62.4
12,11,2011, 15,58,HST, 80.0,55,3.0,29.0,292,2,693.0,,1.04,83.0,14,29,,,85,13.40,62.4
12,11,2011, 16,58,HST, 77.0,63,10.0,23.0,63,2,426.0,,1.04,78.0,14,23,,,56,13.30,63.4
12,11,2011, 17,58,HST, 76.0,67,6.0,20.0,32,2,173.0,,1.04,76.0,14,20,,,53,13.20,64.2
12,11,2011, 18,58,HST, 73.0,76,11.0,16.0,64,2,67.0,,1.04,72.0,14,16,,,36,12.70,65.0
12,11,2011, 19,58,HST, 70.0,88,13.0,27.0,83,2,17.0,,1.04,68.0,30,27,,,96,12.60,66.3
12,11,2011, 20,58,HST, 70.0,91,10.0,25.0,69,2,0.0,,1.06,68.0,55,25,,,79,12.60,67.2
12,11,2011, 21,58,HST, 71.0,89,4.0,22.0,63,2,3.0,,1.07,69.0,55,22,,,41,12.60,67.6
12,11,2011, 22,58,HST, 70.0,91,7.0,26.0,81,2,1.0,,1.08,68.0,55,26,,,87,12.60,67.2
12,11,2011, 23,58,HST, 70.0,91,10.0,20.0,74,2,0.0,,1.15,68.0,55,20,,,44,12.60,67.2
12,12,2011, 0,58,HST, 72.0,90,14.0,25.0,67,2,2.0,,1.19,70.0,55,25,,,50,12.60,68.9
12,12,2011, 1,58,HST, 70.0,92,14.0,33.0,60,2,0.0,,1.21,70.0,55,33,,,55,12.60,67.6
12,12,2011, 2,58,HST, 70.0,90,10.0,27.0,77,2,0.0,,1.22,68.0,55,27,,,39,12.60,66.9
12,12,2011, 3,58,HST, 72.0,90,10.0,22.0,73,2,0.0,,1.23,68.0,55,22,,,49,12.60,68.9
12,12,2011, 4,58,HST, 72.0,87,7.0,23.0,57,2,0.0,,1.24,68.0,55,23,,,55,12.60,67.9
12,12,2011, 5,58,HST, 71.0,87,9.0,37.0,52,2,0.0,,1.24,70.0,55,37,,,56,12.50,66.9
12,12,2011, 6,58,HST, 72.0,87,7.0,21.0,49,2,0.0,,1.24,70.0,55,21,,,36,12.50,67.9
12,12,2011, 7,58,HST, 70.0,96,3.0,13.0,141,2,0.0,,1.24,69.0,55,13,,,14,12.50,68.8
12,12,2011, 8,58,HST, 71.0,89,5.0,9.0,78,2,0.0,,1.24,69.0,55,9,,,52,12.50,67.6
12,12,2011, 9,58,HST, 72.0,88,2.0,9.0,111,2,15.0,,1.25,72.0,55,9,,,57,13.20,68.2
12,12,2011, 10,58,HST, 79.0,70,9.0,12.0,67,2,103.0,,1.25,88.0,35,12,,,41,13.90,68.4
12,12,2011, 11,58,HST, 81.0,64,11.0,20.0,92,2,375.0,,1.25,88.0,25,20,,,102,13.90,67.6
12,12,2011, 12,58,HST, 81.0,65,11.0,22.0,83,2,603.0,,1.25,87.0,21,22,,,116,13.60,68.1
12,12,2011, 13,58,HST, 80.0,66,13.0,24.0,53,2,706.0,,1.25,90.0,19,24,,,46,13.90,67.6
12,12,2011, 14,58,HST, 81.0,70,13.0,26.0,53,2,828.0,,1.25,86.0,17,26,83.0,69.0,52,13.90,70.3
12,12,2011, 15,58,HST, 82.0,67,7.0,22.0,66,2,746.0,,1.25,86.0,16,22,,,42,13.40,69.9
12,12,2011, 16,58,HST, 78.0,78,10.0,22.0,51,2,453.0,,1.25,84.0,16,22,,,38,13.90,70.6
12,12,2011, 17,58,HST, 78.0,71,9.0,17.0,41,2,356.0,,1.25,81.0,16,17,,,59,13.40,67.8
12,12,2011, 18,58,HST, 77.0,76,7.0,15.0,55,2,276.0,,1.25,74.0,16,15,,,65,13.00,68.8
12,12,2011, 19,58,HST, 75.0,80,7.0,15.0,45,2,48.0,,1.25,72.0,16,15,,,46,12.70,68.4
12,12,2011, 20,58,HST, 73.0,85,6.0,13.0,69,2,0.0,,1.25,74.0,16,13,,,59,12.70,68.2
12,12,2011, 21,58,HST, 73.0,88,7.0,10.0,67,2,0.0,,1.25,70.0,17,10,,,94,12.60,69.2
12,12,2011, 22,58,HST, 72.0,87,4.0,12.0,127,2,0.0,,1.25,72.0,18,12,,,75,12.60,67.9
12,12,2011, 23,58,HST, 74.0,81,6.0,13.0,93,2,0.0,,1.25,72.0,18,13,,,68,12.60,67.8
12,13,2011, 0,58,HST, 75.0,75,6.0,19.0,108,2,0.0,,1.25,74.0,17,19,,,113,12.70,66.5
12,13,2011, 1,58,HST, 70.0,87,5.0,13.0,77,2,0.0,,1.25,67.0,29,13,,,111,12.60,65.9
12,13,2011, 2,58,HST, 68.0,91,4.0,9.0,114,2,0.0,,1.25,67.0,25,9,,,94,12.60,65.3
12,13,2011, 3,58,HST, 73.0,83,2.0,9.0,355,2,0.0,,1.25,68.0,22,9,,,67,12.60,67.5
12,13,2011, 4,58,HST, 72.0,86,0.0,7.0,86,2,0.0,,1.25,69.0,20,7,,,228,12.60,67.6
12,13,2011, 5,58,HST, 68.0,90,6.0,8.0,98,2,0.0,,1.25,66.0,21,8,,,89,12.60,65.0
12,13,2011, 6,58,HST, 68.0,93,5.0,8.0,103,2,0.0,,1.25,66.0,22,8,,,99,12.50,65.9
12,13,2011, 7,58,HST, 73.0,74,8.0,22.0,92,2,0.0,,1.25,72.0,20,22,,,98,12.50,64.2
12,13,2011, 8,58,HST, 75.0,75,9.0,21.0,106,2,0.0,,1.25,73.0,19,21,,,110,12.60,66.5
12,13,2011, 9,58,HST, 78.0,68,8.0,20.0,108,2,13.0,,1.25,83.0,17,20,,,112,13.90,66.6
12,13,2011, 10,58,HST, 80.0,66,11.0,23.0,86,2,221.0,,1.25,88.0,16,23,,,74,13.90,67.6
12,13,2011, 11,58,HST, 80.0,68,12.0,23.0,53,2,493.0,,1.25,87.0,16,23,,,65,13.70,68.5
12,13,2011, 12,58,HST, 79.0,64,4.0,18.0,106,2,471.0,,1.25,84.0,15,18,,,109,13.50,65.8
12,13,2011, 13,58,HST, 76.0,75,9.0,23.0,75,2,398.0,,1.25,79.0,16,23,,,39,13.40,67.5
12,13,2011, 14,58,HST, 77.0,75,5.0,25.0,97,2,506.0,,1.27,80.0,19,25,86.0,68.0,42,14.00,68.5
12,13,2011, 15,58,HST, 80.0,72,10.0,18.0,62,2,324.0,,1.27,85.0,17,18,,,68,13.90,70.1
12,13,2011, 16,58,HST, 77.0,78,6.0,20.0,70,2,346.0,,1.28,76.0,31,20,,,47,14.00,69.6
12,13,2011, 17,58,HST, 77.0,76,8.0,15.0,57,2,297.0,,1.28,78.0,18,15,,,60,13.50,68.8
12,13,2011, 18,58,HST, 73.0,91,7.0,15.0,103,2,216.0,,1.32,70.0,51,15,,,65,13.00,70.2
12,13,2011, 19,58,HST, 72.0,91,3.0,13.0,131,2,101.0,,1.32,68.0,46,13,,,96,12.60,69.2
12,13,2011, 20,58,HST, 68.0,97,4.0,9.0,97,2,0.0,,1.32,66.0,45,9,,,147,12.60,67.1
12,13,2011, 21,58,HST, 70.0,95,7.0,8.0,93,2,0.0,,1.32,66.0,44,8,,,100,12.60,68.5
12,13,2011, 22,58,HST, 68.0,95,6.0,11.0,111,2,0.0,,1.32,68.0,41,11,,,91,12.60,66.5
12,13,2011, 23,58,HST, 71.0,93,7.0,10.0,98,2,0.0,,1.32,70.0,36,10,,,104,12.60,68.9
12,14,2011, 0,58,HST, 71.0,95,6.0,9.0,107,2,0.0,,1.32,70.0,33,9,,,90,12.60,69.5
12,14,2011, 1,58,HST, 69.0,93,5.0,10.0,83,2,0.0,,1.32,67.0,31,10,,,97,12.60,66.9
12,14,2011, 2,58,HST, 68.0,93,5.0,9.0,119,2,0.0,,1.32,66.0,31,9,,,89,12.60,65.9
12,14,2011, 3,58,HST, 69.0,95,6.0,9.0,99,2,0.0,,1.32,65.0,31,9,,,89,12.60,67.5
12,14,2011, 4,58,HST, 68.0,96,6.0,10.0,101,2,0.0,,1.32,66.0,31,10,,,89,12.60,66.8
12,14,2011, 5,58,HST, 68.0,94,5.0,11.0,111,2,0.0,,1.32,66.0,31,11,,,90,12.50,66.2
12,14,2011, 6,58,HST, 69.0,89,8.0,11.0,99,2,0.0,,1.32,67.0,30,11,,,93,12.50,65.6
12,14,2011, 7,58,HST, 67.0,89,5.0,12.0,107,2,0.0,,1.32,66.0,29,12,,,100,12.50,63.6
12,14,2011, 8,58,HST, 69.0,88,5.0,9.0,99,2,0.0,,1.32,69.0,28,9,,,92,12.80,65.3
12,14,2011, 9,58,HST, 77.0,72,7.0,11.0,58,2,33.0,,1.32,77.0,23,11,,,50,13.90,67.3
12,14,2011, 10,58,HST, 81.0,66,7.0,14.0,212,2,162.0,,1.32,89.0,20,14,,,109,13.90,68.5
12,14,2011, 11,58,HST, 78.0,73,3.0,12.0,294,2,518.0,,1.32,84.0,18,12,,,208,13.60,68.6
12,14,2011, 12,58,HST, 80.0,72,4.0,7.0,263,2,485.0,,1.32,93.0,17,7,,,267,13.70,70.1
12,14,2011, 13,58,HST, 79.0,73,5.0,10.0,308,2,527.0,,1.32,81.0,16,10,,,317,13.40,69.6
12,14,2011, 14,58,HST, 77.0,79,3.0,10.0,319,2,342.0,,1.32,79.0,16,10,82.0,67.0,329,13.40,70.0
12,14,2011, 15,58,HST, 75.0,86,4.0,13.0,313,2,129.0,,1.33,75.0,24,13,,,315,13.30,70.5
12,14,2011, 16,58,HST, 78.0,78,3.0,8.0,253,2,455.0,,1.33,82.0,19,8,,,318,14.00,70.6
12,14,2011, 17,58,HST, 79.0,76,3.0,7.0,194,2,205.0,,1.33,82.0,17,7,,,247,13.40,70.8
12,14,2011, 18,58,HST, 74.0,88,3.0,6.0,115,2,298.0,,1.33,73.0,17,6,,,206,12.90,70.2
12,14,2011, 19,58,HST, 71.0,90,6.0,10.0,94,2,24.0,,1.33,70.0,18,10,,,94,12.60,67.9
12,14,2011, 20,58,HST, 70.0,91,2.0,8.0,96,2,0.0,,1.33,68.0,18,8,,,108,12.60,67.2
12,14,2011, 21,58,HST, 68.0,94,4.0,7.0,105,2,0.0,,1.33,66.0,20,7,,,132,12.60,66.2
12,14,2011, 22,58,HST, 68.0,90,4.0,8.0,121,2,0.0,,1.33,67.0,20,8,,,121,12.60,65.0
12,14,2011, 23,58,HST, 70.0,87,8.0,11.0,100,2,0.0,,1.33,66.0,20,11,,,110,12.60,65.9
12,15,2011, 0,58,HST, 70.0,87,4.0,12.0,106,2,0.0,,1.33,67.0,20,12,,,99,12.60,65.9
12,15,2011, 1,58,HST, 67.0,90,6.0,8.0,94,2,0.0,,1.33,64.0,21,8,,,75,12.60,64.0
12,15,2011, 2,58,HST, 66.0,91,5.0,9.0,102,2,0.0,,1.33,65.0,22,9,,,89,12.60,63.3
12,15,2011, 3,58,HST, 68.0,89,7.0,11.0,85,2,0.0,,1.33,66.0,21,11,,,101,12.60,64.6
12,15,2011, 4,58,HST, 66.0,90,5.0,14.0,128,2,0.0,,1.33,64.0,21,14,,,100,12.60,63.0
12,15,2011, 5,58,HST, 67.0,87,4.0,8.0,131,2,0.0,,1.33,63.0,21,8,,,99,12.50,63.0
12,15,2011, 6,58,HST, 66.0,87,4.0,7.0,110,2,0.0,,1.33,64.0,21,7,,,146,12.50,62.0
12,15,2011, 7,58,HST, 66.0,89,7.0,10.0,107,2,0.0,,1.33,62.0,21,10,,,97,12.50,62.7
12,15,2011, 8,58,HST, 66.0,89,6.0,11.0,100,2,0.0,,1.33,64.0,21,11,,,88,12.50,62.7
12,15,2011, 9,58,HST, 78.0,67,3.0,8.0,145,2,14.0,,1.33,85.0,19,8,,,100,13.90,66.1
12,15,2011, 10,58,HST, 80.0,63,3.0,6.0,246,2,219.0,,1.33,93.0,17,6,,,114,13.90,66.2
12,15,2011, 11,58,HST, 82.0,65,4.0,8.0,257,2,511.0,,1.33,98.0,16,8,,,236,13.90,69.0
12,15,2011, 12,58,HST, 80.0,65,6.0,9.0,256,2,668.0,,1.33,97.0,15,9,,,244,13.90,67.2
